ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
EsbE_18-Q3-R3-47_BAT3C.140	3615	hasB	EsbE_18-Q3-R3-47_BAT3C.140_00266	266	23.306	369	259	12	3	358	10	367	6.68e-73	238	tig00000231-10-18640980	269440	270642	+	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	ESV3802.1436;tax=d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales,f:Methanosaetaceae,g:Methanothrix,s:Methanothrix.fa	98.9	1436	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	99.9	1402	0.50938755	PS	NA	EsbE_18-Q3-R3-47_BAT3C.140
EsbE_18-Q3-R3-47_BAT3C.140	3615	hasC	EsbE_18-Q3-R3-47_BAT3C.140_00270	270	23.022	278	168	9	29	302	12	247	1.87e-43	159	tig00000231-10-18640980	274741	275970	-	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	ESV3802.1436;tax=d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales,f:Methanosaetaceae,g:Methanothrix,s:Methanothrix.fa	98.9	1436	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	99.9	1402	0.50938755	PS	NA	EsbE_18-Q3-R3-47_BAT3C.140
EsbE_18-Q3-R3-47_BAT3C.140	3615	hasA	EsbE_18-Q3-R3-47_BAT3C.140_00274	274	22.115	208	144	7	62	263	2	197	1.68e-24	108	tig00000231-10-18640980	279472	280464	-	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	ESV3802.1436;tax=d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales,f:Methanosaetaceae,g:Methanothrix,s:Methanothrix.fa	98.9	1436	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	99.9	1402	0.50938755	SY	NA	EsbE_18-Q3-R3-47_BAT3C.140
EsbE_18-Q3-R3-47_BAT3C.140	3615	hasC	EsbE_18-Q3-R3-47_BAT3C.140_00281	281	26.415	265	157	7	29	292	2	229	4.9e-58	195	tig00000231-10-18640980	285845	286897	-	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	ESV3802.1436;tax=d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales,f:Methanosaetaceae,g:Methanothrix,s:Methanothrix.fa	98.9	1436	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	99.9	1402	0.50938755	PS	NA	EsbE_18-Q3-R3-47_BAT3C.140
Hade_18-Q3-R52-61_BATAC.713	7552	hasC	Hade_18-Q3-R52-61_BATAC.713_01642	1642	20.741	270	175	7	3	272	1	231	7.9e-42	149	tig00011384-10-1936590	73295	74008	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__	ESV6658.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_6658;	99	1447	FPLK01001342.16.1520 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;metagenome	98	1505	0.0972853	PS	start	Hade_18-Q3-R52-61_BATAC.713
Hade_18-Q3-R52-61_BATAC.713	7552	hasA	Hade_18-Q3-R52-61_BATAC.713_01644	1644	21.56	218	141	10	66	278	2	194	5.45e-21	97.1	tig00011384-10-1936590	74757	75506	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__	ESV6658.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_6658;	99	1447	FPLK01001342.16.1520 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;metagenome	98	1505	0.0972853	SY	NA	Hade_18-Q3-R52-61_BATAC.713
Hade_18-Q3-R52-61_BATAC.713	7552	hasB	Hade_18-Q3-R52-61_BATAC.713_01649	1649	24.709	429	284	12	1	401	1	418	2.12e-135	399	tig00011384-10-1936590	77572	78894	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__	ESV6658.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_6658;	99	1447	FPLK01001342.16.1520 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;metagenome	98	1505	0.0972853	PS	NA	Hade_18-Q3-R52-61_BATAC.713
Hirt_18-Q3-R61-65_BAT3C.202	8057	hasB	Hirt_18-Q3-R61-65_BAT3C.202_02906	2906	20.423	426	289	14	2	399	8	411	2.97e-82	263	tig00316410-10-10243700	695598	696854	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	99.2	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	94.8	1524	0.61045283	PS	start	Hirt_18-Q3-R61-65_BAT3C.202
Hirt_18-Q3-R61-65_BAT3C.202	8057	hasC	Hirt_18-Q3-R61-65_BAT3C.202_02912	2912	22.932	266	169	7	29	292	2	233	4.62e-59	196	tig00316410-10-10243700	702514	703383	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	99.2	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	94.8	1524	0.61045283	PS	NA	Hirt_18-Q3-R61-65_BAT3C.202
Hirt_18-Q3-R61-65_BAT3C.202	8057	hasA	Hirt_18-Q3-R61-65_BAT3C.202_02919	2919	24.823	141	96	3	63	201	2	134	4.89e-23	103	tig00316410-10-10243700	713713	714624	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	99.2	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	94.8	1524	0.61045283	SY	NA	Hirt_18-Q3-R61-65_BAT3C.202
Hirt_18-Q3-R61-65_MAXAC.305	8839	hasC	Hirt_18-Q3-R61-65_MAXAC.305_02141	2141	20.158	253	175	7	6	256	2	229	3.4e-38	140	tig00316322-10-14895540	464907	465674	-	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	ESV8914.1436;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_8914;	99.1	1436	DQ640659.1.1404 Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured delta proteobacterium	96.5	1419	0.3454981	PS	start	Hirt_18-Q3-R61-65_MAXAC.305
Hirt_18-Q3-R61-65_MAXAC.305	8839	hasA	Hirt_18-Q3-R61-65_MAXAC.305_02146	2146	21.481	135	88	5	67	196	4	125	0.000168	49.3	tig00316322-10-14895540	472999	473868	+	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	ESV8914.1436;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_8914;	99.1	1436	DQ640659.1.1404 Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured delta proteobacterium	96.5	1419	0.3454981	SY	NA	Hirt_18-Q3-R61-65_MAXAC.305
Hirt_18-Q3-R61-65_MAXAC.305	8839	hasA	Hirt_18-Q3-R61-65_MAXAC.305_02148	2148	27.679	112	68	6	67	174	3	105	7.08e-10	65.1	tig00316322-10-14895540	474635	475366	+	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	ESV8914.1436;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_8914;	99.1	1436	DQ640659.1.1404 Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured delta proteobacterium	96.5	1419	0.3454981	SY	NA	Hirt_18-Q3-R61-65_MAXAC.305
Hirt_18-Q3-R61-65_MAXAC.305	8839	hasC	Hirt_18-Q3-R61-65_MAXAC.305_02151	2151	23.864	264	163	6	29	289	2	230	5.46e-60	199	tig00316322-10-14895540	477161	478033	-	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	ESV8914.1436;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_8914;	99.1	1436	DQ640659.1.1404 Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured delta proteobacterium	96.5	1419	0.3454981	PS	NA	Hirt_18-Q3-R61-65_MAXAC.305
Hirt_18-Q3-R61-65_MAXAC.305	8839	hasB	Hirt_18-Q3-R61-65_MAXAC.305_02154	2154	24.771	436	283	10	1	402	1	425	1.05e-125	375	tig00316322-10-14895540	480344	481663	+	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	ESV8914.1436;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_8914;	99.1	1436	DQ640659.1.1404 Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured delta proteobacterium	96.5	1419	0.3454981	PS	NA	Hirt_18-Q3-R61-65_MAXAC.305
Hjor_18-Q3-R7-51_BAT3C.94	8993	hasB	Hjor_18-Q3-R7-51_BAT3C.94_00655	655	50	402	184	4	2	401	4	390	5.83e-130	384	tig00001034-10-18376270	660726	661901	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Phycicoccus;s__	ESV299.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_299;	99.9	1446	FPLP01009454.16.1517 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;metagenome	99.7	1504	0.83276606	PS	start	Hjor_18-Q3-R7-51_BAT3C.94
Hjor_18-Q3-R7-51_BAT3C.94	8993	hasC	Hjor_18-Q3-R7-51_BAT3C.94_00659	659	20.225	267	177	5	29	293	2	234	2.69e-58	194	tig00001034-10-18376270	664997	665869	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Phycicoccus;s__	ESV299.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_299;	99.9	1446	FPLP01009454.16.1517 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;metagenome	99.7	1504	0.83276606	PS	NA	Hjor_18-Q3-R7-51_BAT3C.94
Hjor_18-Q3-R7-51_BAT3C.94	8993	hasA	Hjor_18-Q3-R7-51_BAT3C.94_00661	661	21.267	221	152	5	67	281	4	208	1.92e-15	83.2	tig00001034-10-18376270	667181	668227	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Phycicoccus;s__	ESV299.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_299;	99.9	1446	FPLP01009454.16.1517 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;metagenome	99.7	1504	0.83276606	SY	NA	Hjor_18-Q3-R7-51_BAT3C.94
Hjor_18-Q3-R7-51_BAT3C.94	8993	hasA	Hjor_18-Q3-R7-51_BAT3C.94_00662	662	21.6	125	80	6	65	185	6	116	6.07e-07	56.2	tig00001034-10-18376270	668318	669016	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Phycicoccus;s__	ESV299.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_299;	99.9	1446	FPLP01009454.16.1517 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;metagenome	99.7	1504	0.83276606	SY	NA	Hjor_18-Q3-R7-51_BAT3C.94
Kalu_18-Q3-R12-55_BAT3C.361	9642	hasA	Kalu_18-Q3-R12-55_BAT3C.361_01305	1305	24.571	175	117	7	67	238	3	165	9.48e-19	92.4	tig00000461-10-23099880	1405172	1406131	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__UBA12294;s__	ESV3088.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_3088;	96.4	1434	CXWJ01001556.674.2166 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;UTCFX1;wastewater metagenome	99.8	1493	0.58107424	SY	start	Kalu_18-Q3-R12-55_BAT3C.361
Kalu_18-Q3-R12-55_BAT3C.361	9642	hasC	Kalu_18-Q3-R12-55_BAT3C.361_01309	1309	25	268	164	8	29	293	2	235	5.64e-65	211	tig00000461-10-23099880	1409515	1410387	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__UBA12294;s__	ESV3088.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_3088;	96.4	1434	CXWJ01001556.674.2166 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;UTCFX1;wastewater metagenome	99.8	1493	0.58107424	PS	NA	Kalu_18-Q3-R12-55_BAT3C.361
Kalu_18-Q3-R12-55_BAT3C.361	9642	hasB	Kalu_18-Q3-R12-55_BAT3C.361_01316	1316	22.906	406	271	12	2	387	16	399	5.26e-82	263	tig00000461-10-23099880	1415138	1416460	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__UBA12294;s__	ESV3088.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_3088;	96.4	1434	CXWJ01001556.674.2166 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;UTCFX1;wastewater metagenome	99.8	1493	0.58107424	PS	NA	Kalu_18-Q3-R12-55_BAT3C.361
Kalu_18-Q3-R12-55_BATAC.81	9828	hasB	Kalu_18-Q3-R12-55_BATAC.81_03748	3748	27.126	435	272	12	1	401	1	424	2.81e-128	381	tig00007458-10-904370	51233	52582	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV5887.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.9	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	87.9	1535	NA	PS	start	Kalu_18-Q3-R12-55_BATAC.81
Kalu_18-Q3-R12-55_BATAC.81	9828	hasC	Kalu_18-Q3-R12-55_BATAC.81_03753	3753	43.284	268	148	3	26	292	1	265	3.3e-85	262	tig00007458-10-904370	55766	56602	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV5887.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.9	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	87.9	1535	NA	PS	NA	Kalu_18-Q3-R12-55_BATAC.81
Kalu_18-Q3-R12-55_BATAC.81	9828	hasA	Kalu_18-Q3-R12-55_BATAC.81_03756	3756	24.762	105	71	3	66	170	23	119	1.32e-15	83.6	tig00007458-10-904370	59826	60875	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV5887.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.9	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	87.9	1535	NA	SY	NA	Kalu_18-Q3-R12-55_BATAC.81
Kalu_18-Q3-R12-55_BATAC.81	9828	hasB	Kalu_18-Q3-R12-55_BATAC.81_03760	3760	23.28	378	252	11	3	357	4	366	2.01e-11	71.2	tig00007458-10-904370	63457	64770	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV5887.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.9	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	87.9	1535	NA	PS	NA	Kalu_18-Q3-R12-55_BATAC.81
Kalu_18-Q3-R12-55_MAXAC.026	9838	hasC	Kalu_18-Q3-R12-55_MAXAC.026_02816	2816	23.881	268	167	6	28	292	4	237	7.17e-62	204	tig00440498-10-14308980	1379275	1380156	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Ga0077559;s__	ESV353.1409;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_353;	99.8	1409	KC683252.1.1482 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.3	1480	NA	PS	start	Kalu_18-Q3-R12-55_MAXAC.026
