ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
Damh_18-Q3-R51-60_MAXAC.107	1573	pgaC	Damh_18-Q3-R51-60_MAXAC.107_02959	2959	20.087	229	151	9	79	289	9	223	1.1e-09	64.6	tig00008676-10-965710	72870	73631	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__UBA4417;s__	ESV2768.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_2768;	99.7	1445	HQ609695.1.1490 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;uncultured bacterium	97.3	1490	0.1884939	SY	.	Damh_18-Q3-R51-60_MAXAC.107
Damh_18-Q3-R51-60_MAXAC.210	1596	pgaC	Damh_18-Q3-R51-60_MAXAC.210_01209	1209	21.711	152	105	4	75	224	2	141	5.49e-08	59.6	tig00000227-10-17572600	1417723	1418472	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	SY	start	Damh_18-Q3-R51-60_MAXAC.210
Damh_18-Q3-R51-60_MAXAC.210	1596	pgaB	Damh_18-Q3-R51-60_MAXAC.210_01210	1210	22.022	277	180	7	41	312	23	268	1.24e-56	198	tig00000227-10-17572600	1418462	1419268	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	MOD	.	Damh_18-Q3-R51-60_MAXAC.210
Ega_18-Q3-R5-49_BATAC.239	1776	pgaC	Ega_18-Q3-R5-49_BATAC.239_00342	342	50.243	412	190	4	33	437	16	419	9.29e-136	402	tig00001202-10-4363950	346172	347485	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	ESV523.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_523,s:midas_s_523;	95.5	1458	JQ427174.1.1490 Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;uncultured bacterium	97.3	1490	0.14651762	SY	start	Ega_18-Q3-R5-49_BATAC.239
Ega_18-Q3-R5-49_BATAC.239	1776	pgaB	Ega_18-Q3-R5-49_BATAC.239_00343	343	39.144	631	362	12	49	666	74	695	0	718	tig00001202-10-4363950	347494	349614	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	ESV523.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_523,s:midas_s_523;	95.5	1458	JQ427174.1.1490 Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;uncultured bacterium	97.3	1490	0.14651762	MOD	.	Ega_18-Q3-R5-49_BATAC.239
Ejby_18-Q3-R6-50_BAT3C.203	2028	pgaC	Ejby_18-Q3-R6-50_BAT3C.203_02215	2215	23.798	416	282	10	7	408	73	467	1.64e-47	175	tig00214211-10-16152460	503168	504694	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	100	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	95.3	1524	NA	SY	start	Ejby_18-Q3-R6-50_BAT3C.203
Ejby_18-Q3-R6-50_BAT3C.203	2028	pgaB	Ejby_18-Q3-R6-50_BAT3C.203_02216	2216	21.831	284	188	7	49	311	86	356	2.6e-48	184	tig00214211-10-16152460	504691	506403	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	100	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	95.3	1524	NA	MOD	.	Ejby_18-Q3-R6-50_BAT3C.203
Ejby_18-Q3-R6-50_BAT3C.80	2081	pgaB	Ejby_18-Q3-R6-50_BAT3C.80_02090	2090	20.325	246	153	9	51	293	4	209	8.6e-28	118	tig00003915-10-2303560	35528	36277	+	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	99.8	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.7	1490	NA	MOD	start	Ejby_18-Q3-R6-50_BAT3C.80
Ejby_18-Q3-R6-50_BAT3C.80	2081	pgaC	Ejby_18-Q3-R6-50_BAT3C.80_02091	2091	24.537	216	148	5	72	281	3	209	9.75e-27	116	tig00003915-10-2303560	36274	37386	+	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	99.8	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.7	1490	NA	SY	.	Ejby_18-Q3-R6-50_BAT3C.80
Ejby_18-Q3-R6-50_BATAC.338	2178	pgaC	Ejby_18-Q3-R6-50_BATAC.338_01450	1450	34	400	257	5	30	428	19	412	3.03e-91	288	tig00005712-10-1957820	12584	13852	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.7	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99	1552	NA	SY	start	Ejby_18-Q3-R6-50_BATAC.338
Ejby_18-Q3-R6-50_BATAC.338	2178	pgaB	Ejby_18-Q3-R6-50_BATAC.338_01453	1453	26.214	206	116	6	64	256	116	298	2.38e-06	56.6	tig00005712-10-1957820	15220	16269	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.7	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99	1552	NA	MOD	.	Ejby_18-Q3-R6-50_BATAC.338
EsbE_18-Q3-R3-47_BAT3C.110	2292	pgaA	EsbE_18-Q3-R3-47_BAT3C.110_02223	2223	20.295	813	577	16	14	807	14	774	0	750	tig00004325-10-2346120	134330	136654	+	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__	ESV1266.1490;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:midas_g_134,s:midas_s_1266;	98.6	1492	JQ668578.1.1572 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	98	1567	0.13505146	Export	start	EsbE_18-Q3-R3-47_BAT3C.110
EsbE_18-Q3-R3-47_BAT3C.110	2292	pgaB	EsbE_18-Q3-R3-47_BAT3C.110_02224	2224	33.758	628	393	13	46	667	22	632	0	661	tig00004325-10-2346120	136692	138677	+	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__	ESV1266.1490;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:midas_g_134,s:midas_s_1266;	98.6	1492	JQ668578.1.1572 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	98	1567	0.13505146	MOD	.	EsbE_18-Q3-R3-47_BAT3C.110
EsbE_18-Q3-R3-47_BAT3C.110	2292	pgaC	EsbE_18-Q3-R3-47_BAT3C.110_02225	2225	44.316	431	213	6	28	438	5	428	2.83e-114	347	tig00004325-10-2346120	138740	140056	+	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__	ESV1266.1490;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:midas_g_134,s:midas_s_1266;	98.6	1492	JQ668578.1.1572 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	98	1567	0.13505146	SY	.	EsbE_18-Q3-R3-47_BAT3C.110
EsbE_18-Q3-R3-47_MAXAC.085	2607	pgaC	EsbE_18-Q3-R3-47_MAXAC.085_01523	1523	24.537	216	148	5	72	281	3	209	9.75e-27	116	tig00000236-10-21381660	1574717	1575829	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	SY	start	EsbE_18-Q3-R3-47_MAXAC.085
EsbE_18-Q3-R3-47_MAXAC.085	2607	pgaB	EsbE_18-Q3-R3-47_MAXAC.085_01524	1524	20.325	246	153	9	51	293	4	209	8.05e-27	115	tig00000236-10-21381660	1575826	1576575	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	MOD	.	EsbE_18-Q3-R3-47_MAXAC.085
EsbW_18-Q3-R4-48_BATAC.445	3065	pgaB	EsbW_18-Q3-R4-48_BATAC.445_01706	1706	21.3	277	182	6	41	312	23	268	8.13e-58	201	tig00004868-10-4039950	177021	177827	-	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	MOD	start	EsbW_18-Q3-R4-48_BATAC.445
EsbW_18-Q3-R4-48_BATAC.445	3065	pgaC	EsbW_18-Q3-R4-48_BATAC.445_01707	1707	21.711	152	105	4	75	224	2	141	5.49e-08	59.6	tig00004868-10-4039950	177817	178566	-	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	SY	.	EsbW_18-Q3-R4-48_BATAC.445
EsbW_18-Q3-R4-48_MAXAC.012	3132	pgaC	EsbW_18-Q3-R4-48_MAXAC.012_01469	1469	20.779	231	172	5	65	294	3	223	1.82e-17	88.5	tig00000127-10-30891270	1430535	1431449	+	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	ESV9592.1533;tax=d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	99.8	1533	FP929003.1384637.1386163 Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii	99.8	1527	NA	SY	start	EsbW_18-Q3-R4-48_MAXAC.012
EsbW_18-Q3-R4-48_MAXAC.012	3132	pgaB	EsbW_18-Q3-R4-48_MAXAC.012_01476	1476	21.951	246	159	5	48	293	5	217	6.01e-53	188	tig00000127-10-30891270	1438364	1439119	+	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	ESV9592.1533;tax=d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	99.8	1533	FP929003.1384637.1386163 Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii	99.8	1527	NA	MOD	.	EsbW_18-Q3-R4-48_MAXAC.012
EsbW_18-Q3-R4-48_MAXAC.012	3132	pgaC	EsbW_18-Q3-R4-48_MAXAC.012_01481	1481	32.632	95	59	2	75	165	62	155	1.69e-07	59.3	tig00000127-10-30891270	1444199	1445302	+	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A sp900170025	ESV9592.1533;tax=d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	99.8	1533	FP929003.1384637.1386163 Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii	99.8	1527	NA	SY	.	EsbW_18-Q3-R4-48_MAXAC.012
EsbW_18-Q3-R4-48_MAXAC.044	3213	pgaC	EsbW_18-Q3-R4-48_MAXAC.044_04462	4462	50.122	411	199	5	29	438	13	418	8.23e-135	399	tig01107798-10-2245570	117771	119060	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	ESV1347.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:midas_s_315;	99.7	1463	FPLP01008608.12.1531 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;metagenome	99	1520	0.43275112	SY	start	EsbW_18-Q3-R4-48_MAXAC.044
EsbW_18-Q3-R4-48_MAXAC.044	3213	pgaB	EsbW_18-Q3-R4-48_MAXAC.044_04463	4463	34.301	379	235	8	37	412	17	384	3.46e-115	360	tig01107798-10-2245570	119068	120633	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	ESV1347.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:midas_s_315;	99.7	1463	FPLP01008608.12.1531 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;metagenome	99	1520	0.43275112	MOD	.	EsbW_18-Q3-R4-48_MAXAC.044
EsbW_18-Q3-R4-48_MAXAC.044	3213	pgaA	EsbW_18-Q3-R4-48_MAXAC.044_04464	4464	26.475	627	443	6	187	807	42	656	0	602	tig01107798-10-2245570	120621	122591	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	ESV1347.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:midas_s_315;	99.7	1463	FPLP01008608.12.1531 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;metagenome	99	1520	0.43275112	Export	.	EsbW_18-Q3-R4-48_MAXAC.044
EsbW_18-Q3-R4-48_MAXAC.089	3306	pgaC	EsbW_18-Q3-R4-48_MAXAC.089_01515	1515	24.537	216	148	5	72	281	3	209	9.75e-27	116	tig00000105-10-26971300	1568484	1569596	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	SY	start	EsbW_18-Q3-R4-48_MAXAC.089
EsbW_18-Q3-R4-48_MAXAC.089	3306	pgaB	EsbW_18-Q3-R4-48_MAXAC.089_01516	1516	20.325	246	153	9	51	293	4	209	8.05e-27	115	tig00000105-10-26971300	1569593	1570342	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	MOD	.	EsbW_18-Q3-R4-48_MAXAC.089
Fred_18-Q3-R57-64_BAT3C.6	3687	pgaC	Fred_18-Q3-R57-64_BAT3C.6_03447	3447	24.537	216	148	5	72	281	3	209	9.75e-27	116	tig01546545-10-26760560	1940970	1942082	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	99.9	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	SY	start	Fred_18-Q3-R57-64_BAT3C.6
