ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
Bjer_18-Q3-R1-45_MAXAC.011	92	icaA	Bjer_18-Q3-R1-45_MAXAC.011_01939	1939	20.952	210	154	3	42	248	11	211	5.95e-38	144	tig00199983-10-9104530	703254	704183	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6170.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6170;	98.6	1460	FPLP01010706.9.1526 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99	1518	NA	SY	.	Bjer_18-Q3-R1-45_MAXAC.011
Bjer_18-Q3-R1-45_MAXAC.014	95	icaB	Bjer_18-Q3-R1-45_MAXAC.014_03045	3045	20.93	258	165	4	43	272	23	269	1.03e-52	184	tig00013944-10-761410	18353	19897	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV5089.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:Sulfuritalea_hydrogenivorans;	99.9	1460	FPLP01002690.20.1537 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99.5	1518	0.95639247	MOD	start	Bjer_18-Q3-R1-45_MAXAC.014
Bjer_18-Q3-R1-45_MAXAC.014	95	icaA	Bjer_18-Q3-R1-45_MAXAC.014_03046	3046	28.667	150	106	1	3	151	14	163	9.1e-35	131	tig00013944-10-761410	19904	20395	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV5089.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:Sulfuritalea_hydrogenivorans;	99.9	1460	FPLP01002690.20.1537 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99.5	1518	0.95639247	SY	.	Bjer_18-Q3-R1-45_MAXAC.014
Bjer_18-Q3-R1-45_MAXAC.014	95	icaA	Bjer_18-Q3-R1-45_MAXAC.014_03047	3047	42.537	268	143	6	146	408	3	264	3.39e-72	233	tig00013944-10-761410	20370	21194	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV5089.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:Sulfuritalea_hydrogenivorans;	99.9	1460	FPLP01002690.20.1537 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99.5	1518	0.95639247	SY	.	Bjer_18-Q3-R1-45_MAXAC.014
Bjer_18-Q3-R1-45_MAXAC.090	104	icaA	Bjer_18-Q3-R1-45_MAXAC.090_01690	1690	30.788	406	276	4	3	406	19	421	6.29e-96	298	tig00000439-10-26518310	2006414	2007682	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY	start	Bjer_18-Q3-R1-45_MAXAC.090
Bjer_18-Q3-R1-45_MAXAC.090	104	icaB	Bjer_18-Q3-R1-45_MAXAC.090_01692	1692	21.622	259	174	5	41	271	79	336	1.68e-43	156	tig00000439-10-26518310	2009055	2010104	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	MOD	.	Bjer_18-Q3-R1-45_MAXAC.090
Ega_18-Q3-R5-49_BATAC.239	170	icaA	Ega_18-Q3-R5-49_BATAC.239_00342	342	37.438	406	249	4	6	408	16	419	4.12e-110	335	tig00001202-10-4363950	346172	347485	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	ESV523.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_523,s:midas_s_523;	95.5	1458	JQ427174.1.1490 Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;uncultured bacterium	97.3	1490	0.14651762	SY	start	Ega_18-Q3-R5-49_BATAC.239
Ega_18-Q3-R5-49_BATAC.239	170	icaB	Ega_18-Q3-R5-49_BATAC.239_00343	343	20.233	257	165	4	43	270	73	318	2.6e-58	203	tig00001202-10-4363950	347494	349614	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	ESV523.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_523,s:midas_s_523;	95.5	1458	JQ427174.1.1490 Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;uncultured bacterium	97.3	1490	0.14651762	MOD	.	Ega_18-Q3-R5-49_BATAC.239
Ejby_18-Q3-R6-50_BAT3C.203	203	icaA	Ejby_18-Q3-R6-50_BAT3C.203_02215	2215	20.26	385	273	12	13	379	99	467	4.01e-39	152	tig00214211-10-16152460	503168	504694	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	100	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	95.3	1524	NA	SY	start	Ejby_18-Q3-R6-50_BAT3C.203
Ejby_18-Q3-R6-50_BAT3C.203	203	icaB	Ejby_18-Q3-R6-50_BAT3C.203_02216	2216	21.181	288	175	7	22	271	64	337	1.76e-50	180	tig00214211-10-16152460	504691	506403	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV724.1443;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_724,s:midas_s_724;	100	1443	BAHD01000131.114.1637 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Kineosphaera;Kineosphaera limosa NBRC 100340	95.3	1524	NA	MOD	.	Ejby_18-Q3-R6-50_BAT3C.203
Ejby_18-Q3-R6-50_BATAC.338	215	icaA	Ejby_18-Q3-R6-50_BATAC.338_01450	1450	30.788	406	276	4	3	406	19	421	1.81e-95	297	tig00005712-10-1957820	12584	13852	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.7	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99	1552	NA	SY	start	Ejby_18-Q3-R6-50_BATAC.338
Ejby_18-Q3-R6-50_BATAC.338	215	icaB	Ejby_18-Q3-R6-50_BATAC.338_01453	1453	21.622	259	174	5	41	271	79	336	3.57e-43	156	tig00005712-10-1957820	15220	16269	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.7	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99	1552	NA	MOD	.	Ejby_18-Q3-R6-50_BATAC.338
EsbE_18-Q3-R3-47_BAT3C.110	223	icaB	EsbE_18-Q3-R3-47_BAT3C.110_02224	2224	22.634	243	151	4	40	259	21	249	5.99e-47	172	tig00004325-10-2346120	136692	138677	+	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__	ESV1266.1490;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:midas_g_134,s:midas_s_1266;	98.6	1492	JQ668578.1.1572 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	98	1567	0.13505146	MOD	start	EsbE_18-Q3-R3-47_BAT3C.110
EsbE_18-Q3-R3-47_BAT3C.110	223	icaA	EsbE_18-Q3-R3-47_BAT3C.110_02225	2225	34.18	433	254	7	1	408	1	427	1.68e-98	306	tig00004325-10-2346120	138740	140056	+	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__	ESV1266.1490;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophaceae,g:midas_g_134,s:midas_s_1266;	98.6	1492	JQ668578.1.1572 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	98	1567	0.13505146	SY	.	EsbE_18-Q3-R3-47_BAT3C.110
EsbE_18-Q3-R3-47_MAXAC.074	250	icaB	EsbE_18-Q3-R3-47_MAXAC.074_03618	3618	21.875	128	81	4	43	169	60	169	2.84e-23	100	tig00010249-10-850390	68253	68948	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	98.3	1444	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	98	1496	NA	MOD	start	EsbE_18-Q3-R3-47_MAXAC.074
EsbE_18-Q3-R3-47_MAXAC.074	250	icaA	EsbE_18-Q3-R3-47_MAXAC.074_03623	3623	22.086	163	124	3	84	243	4	166	2.49e-22	98.9	tig00010249-10-850390	71445	71990	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	98.3	1444	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	98	1496	NA	SY	.	EsbE_18-Q3-R3-47_MAXAC.074
EsbE_18-Q3-R3-47_MAXAC.085	252	icaA	EsbE_18-Q3-R3-47_MAXAC.085_01523	1523	21.719	221	159	5	43	257	2	214	1.89e-25	112	tig00000236-10-21381660	1574717	1575829	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	SY	start	EsbE_18-Q3-R3-47_MAXAC.085
EsbE_18-Q3-R3-47_MAXAC.085	252	icaB	EsbE_18-Q3-R3-47_MAXAC.085_01524	1524	20.763	236	149	7	45	271	3	209	1.02e-44	157	tig00000236-10-21381660	1575826	1576575	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	MOD	.	EsbE_18-Q3-R3-47_MAXAC.085
EsbW_18-Q3-R4-48_BAT3C.194	261	icaA	EsbW_18-Q3-R4-48_BAT3C.194_00537	537	25.118	211	147	6	42	248	2	205	2.64e-38	145	tig00003338-10-6811220	646617	647591	+	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	99.7	1452	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	99.5	1510	0.1837028	SY	start	EsbW_18-Q3-R4-48_BAT3C.194
EsbW_18-Q3-R4-48_BAT3C.194	261	icaB	EsbW_18-Q3-R4-48_BAT3C.194_00538	538	24.638	138	87	2	13	150	8	128	1.54e-25	105	tig00003338-10-6811220	648154	648726	-	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	99.7	1452	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	99.5	1510	0.1837028	MOD	.	EsbW_18-Q3-R4-48_BAT3C.194
EsbW_18-Q3-R4-48_BAT3C.288	273	icaB	EsbW_18-Q3-R4-48_BAT3C.288_01537	1537	26.712	146	91	5	115	260	224	353	1.13e-24	108	tig00004106-10-5054060	57333	58634	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__;s__	ESV327.1441;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales,f:Kineosporiaceae,g:midas_g_327,s:midas_s_327;	100	1441	FPLP01012784.8.1414 Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;uncultured;metagenome	99.8	1407	NA	MOD	start	EsbW_18-Q3-R4-48_BAT3C.288
EsbW_18-Q3-R4-48_BAT3C.288	273	icaA	EsbW_18-Q3-R4-48_BAT3C.288_01542	1542	21.007	457	305	9	1	401	9	465	1.27e-58	203	tig00004106-10-5054060	64122	65549	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__;s__	ESV327.1441;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales,f:Kineosporiaceae,g:midas_g_327,s:midas_s_327;	100	1441	FPLP01012784.8.1414 Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;uncultured;metagenome	99.8	1407	NA	SY	.	EsbW_18-Q3-R4-48_BAT3C.288
EsbW_18-Q3-R4-48_BATAC.168	277	icaA	EsbW_18-Q3-R4-48_BATAC.168_02161	2161	20.848	283	183	7	52	324	9	260	3e-19	93.5	tig00250404-10-13725210	153041	153955	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__	ESV1958.1455;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales,f:PHOS-HE36,g:midas_g_179,s:midas_s_179;	100	1455	KT834687.1.1497 Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;uncultured bacterium	99.3	1497	0.49533	SY	start	EsbW_18-Q3-R4-48_BATAC.168
EsbW_18-Q3-R4-48_BATAC.168	277	icaA	EsbW_18-Q3-R4-48_BATAC.168_02163	2163	28.634	227	131	7	52	266	9	216	5.51e-24	106	tig00250404-10-13725210	155948	156814	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__	ESV1958.1455;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales,f:PHOS-HE36,g:midas_g_179,s:midas_s_179;	100	1455	KT834687.1.1497 Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;uncultured bacterium	99.3	1497	0.49533	SY	.	EsbW_18-Q3-R4-48_BATAC.168
EsbW_18-Q3-R4-48_BATAC.168	277	icaB	EsbW_18-Q3-R4-48_BATAC.168_02169	2169	21.053	209	142	5	76	275	42	236	5.3e-37	137	tig00250404-10-13725210	162903	163706	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__	ESV1958.1455;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales,f:PHOS-HE36,g:midas_g_179,s:midas_s_179;	100	1455	KT834687.1.1497 Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;uncultured bacterium	99.3	1497	0.49533	MOD	.	EsbW_18-Q3-R4-48_BATAC.168
EsbW_18-Q3-R4-48_MAXAC.047	294	icaA	EsbW_18-Q3-R4-48_MAXAC.047_05925	5925	28.713	101	71	1	49	148	2	102	7.82e-28	111	tig00021461-10-174210	5663	6019	+	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__	ESV2716.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_2716;	99.7	1414	CU466697.2.1315 Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter;uncultured actinobacterium	99.2	1314	NA	SY	start	EsbW_18-Q3-R4-48_MAXAC.047
EsbW_18-Q3-R4-48_MAXAC.047	294	icaB	EsbW_18-Q3-R4-48_MAXAC.047_05929	5929	21.97	132	89	4	141	268	62	183	4.25e-17	83.6	tig00021461-10-174210	8435	9079	-	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__	ESV2716.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_2716;	99.7	1414	CU466697.2.1315 Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter;uncultured actinobacterium	99.2	1314	NA	MOD	.	EsbW_18-Q3-R4-48_MAXAC.047
EsbW_18-Q3-R4-48_MAXAC.089	300	icaA	EsbW_18-Q3-R4-48_MAXAC.089_01515	1515	21.719	221	159	5	43	257	2	214	1.89e-25	112	tig00000105-10-26971300	1568484	1569596	-	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__	ESV395.1432;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_395,s:midas_s_395;	100	1432	FPLP01000356.16.1505 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;metagenome	99.9	1490	NA	SY	start	EsbW_18-Q3-R4-48_MAXAC.089
