ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
EsbW_18-Q3-R4-48_MAXAC.050	21	crdS	EsbW_18-Q3-R4-48_MAXAC.050_03083	3083	34.071	452	253	9	39	472	197	621	1.06e-59	220	tig00018082-10-889440	83447	86050	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__;s__	ESV173.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Dechloromonas,s:midas_s_173;	99.9	1460	FPLP01009002.16.1533 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;metagenome	97.3	1524	NA	SY	start	EsbW_18-Q3-R4-48_MAXAC.050
EsbW_18-Q3-R4-48_MAXAC.090	22	crdS	EsbW_18-Q3-R4-48_MAXAC.090_02571	2571	30.052	193	121	4	204	391	138	321	5.21e-09	65.5	tig00001296-10-13311950	1233231	1234787	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	ESV774.1442;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:midas_f_119,g:midas_g_119,s:midas_s_119;	99.8	1443	FPLP01002552.16.1479 Bacteria;Chloroflexi;Anaerolineae;SBR1031;metagenome	98.6	1467	NA	SY	start	EsbW_18-Q3-R4-48_MAXAC.090
Fred_18-Q3-R57-64_BAT3C.662	23	crdS	Fred_18-Q3-R57-64_BAT3C.662_01773	1773	30.152	461	306	9	21	472	47	500	3.02e-48	189	tig00006256-10-5425100	396711	401048	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	ESV4204.1417;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Bryobacter,s:midas_s_3298;	99.6	1417	FPLS01023674.10.1484 Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;metagenome	99	1475	0.11106078	SY	start	Fred_18-Q3-R57-64_BAT3C.662
Fred_18-Q3-R57-64_BAT3C.701	24	crdS	Fred_18-Q3-R57-64_BAT3C.701_04544	4544	31.279	438	278	7	38	471	435	853	3.54e-53	203	tig00006161-10-5807860	249756	253238	-	d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA4427;g__;s__	ESV5683.1462;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Blfdi19,g:midas_g_5683,s:midas_s_5683;	82.3	1478	HQ114023.1.1516 Bacteria;NB1-j;uncultured bacterium	98.9	1516	0.13041084	SY	start	Fred_18-Q3-R57-64_BAT3C.701
Fred_18-Q3-R57-64_BATAC.359	25	crdC	Fred_18-Q3-R57-64_BATAC.359_00329	329	34.87	347	196	7	82	409	1	336	2.71e-130	384	tig00008971-10-3326960	312313	313347	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__;s__	ESV4097.1424;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_2265,s:midas_s_4097;	99.9	1424	FPLP01012443.16.1497 Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;metagenome	94.9	1484	0.05849486	PE	start	Fred_18-Q3-R57-64_BATAC.359_A
Fred_18-Q3-R57-64_BATAC.359	26	crdS	Fred_18-Q3-R57-64_BATAC.359_05388	5388	31.25	288	160	14	118	383	50	321	7.42e-15	84	tig00042479-10-561750	51048	52649	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__;s__	ESV4097.1424;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales,f:Caldilineaceae,g:midas_g_2265,s:midas_s_4097;	99.9	1424	FPLP01012443.16.1497 Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured;metagenome	94.9	1484	0.05849486	SY	start	Fred_18-Q3-R57-64_BATAC.359_B
Fred_18-Q3-R57-64_BATAC.369	27	crdS	Fred_18-Q3-R57-64_BATAC.369_07384	7384	31.847	314	182	10	118	413	48	347	2.6e-24	112	tig00353167-10-1684200	19645	21087	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;s__	ESV4871.1409;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:midas_g_4871,s:midas_s_4871;	99.9	1409	EU332818.1.1442 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured organism	95.1	1443	NA	SY	start	Fred_18-Q3-R57-64_BATAC.369
Fred_18-Q3-R57-64_BATAC.421	28	crdS	Fred_18-Q3-R57-64_BATAC.421_05237	5237	30.539	167	92	6	76	224	10	170	4.37e-36	139	tig00048447-10-384060	36035	36547	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;s__	ESV5525.1416;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:midas_g_5525,s:midas_s_5525;	99.1	1422	AB630842.1.1410 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium	92.7	1420	0.084719025	SY	start	Fred_18-Q3-R57-64_BATAC.421_A
Fred_18-Q3-R57-64_BATAC.421	29	crdS	Fred_18-Q3-R57-64_BATAC.421_05568	5568	31.562	320	180	13	76	370	10	315	1.46e-21	104	tig00117124-10-127810	2569	4035	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;s__	ESV5525.1416;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:midas_g_5525,s:midas_s_5525;	99.1	1422	AB630842.1.1410 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured bacterium	92.7	1420	0.084719025	SY	start	Fred_18-Q3-R57-64_BATAC.421_B
Fred_18-Q3-R57-64_BATAC.422	30	crdS	Fred_18-Q3-R57-64_BATAC.422_02179	2179	34.043	376	224	8	52	424	33	387	3.87e-51	194	tig00007449-10-5041690	127179	129398	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Ga0077523;g__Ga0077526;s__	ESV2881.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:oc32,s:midas_s_2881;	95.9	1461	HQ343211.1.1502 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;oc32;uncultured bacterium	96.5	1502	0.13200264	SY	start	Fred_18-Q3-R57-64_BATAC.422_A
Fred_18-Q3-R57-64_BATAC.422	31	crdS	Fred_18-Q3-R57-64_BATAC.422_05149	5149	31.034	319	191	8	119	424	105	407	6.52e-26	119	tig01546677-10-8895580	749757	752105	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Ga0077523;g__Ga0077526;s__	ESV2881.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:oc32,s:midas_s_2881;	95.9	1461	HQ343211.1.1502 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;oc32;uncultured bacterium	96.5	1502	0.13200264	SY	start	Fred_18-Q3-R57-64_BATAC.422_B
Fred_18-Q3-R57-64_BATAC.716	32	crdS	Fred_18-Q3-R57-64_BATAC.716_01550	1550	32.258	372	230	7	34	404	15	365	4.14e-44	174	tig00000726-10-9701610	91681	93753	+	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__	ESV8641.1468;tax=d:Bacteria,p:Verrucomicrobia,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:Prosthecobacter,s:midas_s_8641;	95.9	1468	EU104166.1.1477 Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;uncultured bacterium	97.9	1479	0.10711562	SY	start	Fred_18-Q3-R57-64_BATAC.716
Fred_18-Q3-R57-64_MAXAC.222	33	crdS	Fred_18-Q3-R57-64_MAXAC.222_00465	465	31.783	258	149	9	118	361	50	294	2.17e-19	97.8	tig00000202-10-25454520	583724	585190	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	SY	start	Fred_18-Q3-R57-64_MAXAC.222
Fred_18-Q3-R57-64_MAXAC.356	34	crdS	Fred_18-Q3-R57-64_MAXAC.356_01078	1078	30.619	565	383	5	35	592	76	638	3.37e-122	384	tig00000077-10-70086850	1235022	1237172	+	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__	ESV2716.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_2716;	97.4	1414	AY328558.1.1479 Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter;uncultured bacterium	99.9	1479	0.24734598	SY	start	Fred_18-Q3-R57-64_MAXAC.356
Fred_18-Q3-R57-64_MAXAC.362	35	crdS	Fred_18-Q3-R57-64_MAXAC.362_01174	1174	30.469	512	316	10	15	499	59	557	6.94e-57	211	tig00000777-10-25148860	1123506	1125743	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	ESV4505.1377;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas,s:midas_s_4505;	96.1	1377	KC442822.1.1447 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;uncultured bacterium	98.3	1448	0.23456627	SY	start	Fred_18-Q3-R57-64_MAXAC.362
Fred_18-Q3-R57-64_MAXAC.421_sub_cln	36	crdS	Fred_18-Q3-R57-64_MAXAC.421_sub_cln_00084	84	32.84	338	209	10	118	453	107	428	3.44e-46	177	tig00000963-10-10881080	77102	78670	-	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	NA	NA	NA	KX123456.1.1611 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;Candidatus Moranbacteria bacterium GW2011_GWE2_35_2-	81.7	1657	0.20005734	SY	start	Fred_18-Q3-R57-64_MAXAC.421_sub_cln
Hade_18-Q3-R52-61_BATAC.364	37	crdS	Hade_18-Q3-R52-61_BATAC.364_03000	3000	34.685	444	261	8	39	472	197	621	5.56e-60	221	tig00407471-10-3182230	146325	148928	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Dechloromonas;s__	ESV173.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Dechloromonas,s:midas_s_173;	99.9	1460	FPLP01009002.16.1533 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas;metagenome	98.8	1519	NA	SY	start	Hade_18-Q3-R52-61_BATAC.364
Hade_18-Q3-R52-61_MAXAC.319	38	crdS	Hade_18-Q3-R52-61_MAXAC.319_00935	935	31.783	258	149	9	118	361	50	294	2.17e-19	97.8	tig00000703-10-10596450	1005217	1006683	-	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	SY	start	Hade_18-Q3-R52-61_MAXAC.319
Hirt_18-Q3-R61-65_BAT3C.274	39	crdS	Hirt_18-Q3-R61-65_BAT3C.274_00116	116	30.4	250	145	7	118	352	53	288	6.18e-14	80.9	tig00001291-10-13242390	153378	154847	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__GCA-2747355;f__GCA-2747355;g__;s__	ESV5277.1483;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:UASB-TL25,g:midas_g_5277,s:midas_s_5277;	97.6	1485	FPLP01008049.16.1556 Bacteria;Myxococcota;Polyangia;UASB-TL25;metagenome	97.5	1543	0.20803599	SY	start	Hirt_18-Q3-R61-65_BAT3C.274
