ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
Aved_18-Q3-R54-62_BATAC.490	995	exoB	Aved_18-Q3-R54-62_BATAC.490_02137	2137	21.122	303	205	7	32	323	3	282	6.52e-37	146	tig00373198-10-16596610	597937	600270	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	MOD	NA	Aved_18-Q3-R54-62_BATAC.490
Aved_18-Q3-R54-62_BATAC.490	995	exoA	Aved_18-Q3-R54-62_BATAC.490_02141	2141	22.121	330	228	10	10	326	45	358	5.31e-19	92.8	tig00373198-10-16596610	603961	605139	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	GT	NA	Aved_18-Q3-R54-62_BATAC.490
Aved_18-Q3-R54-62_BATAC.490	995	exoY	Aved_18-Q3-R54-62_BATAC.490_02143	2143	32.9	231	130	4	7	226	269	485	7.75e-46	163	tig00373198-10-16596610	605926	607383	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	Prim_GT	NA	Aved_18-Q3-R54-62_BATAC.490
Aved_18-Q3-R54-62_BATAC.490	995	exoP	Aved_18-Q3-R54-62_BATAC.490_02149	2149	23.656	279	203	6	498	773	1	272	8.5e-50	181	tig00373198-10-16596610	612567	613385	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	MOD	NA	Aved_18-Q3-R54-62_BATAC.490
Aved_18-Q3-R54-62_MAXAC.105	2019	exoA	Aved_18-Q3-R54-62_MAXAC.105_03719	3719	25	324	214	9	11	324	5	309	5.36e-45	161	tig00005322-10-6493790	202244	203203	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	GT	start	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoB	Aved_18-Q3-R54-62_MAXAC.105_03723	3723	24.096	332	224	9	1	324	1	312	2.33e-53	182	tig00005322-10-6493790	205737	206678	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	MOD	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoM	Aved_18-Q3-R54-62_MAXAC.105_03724	3724	20.082	244	185	5	6	245	2	239	3.97e-40	148	tig00005322-10-6493790	206721	207701	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	GT	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoO	Aved_18-Q3-R54-62_MAXAC.105_03725	3725	25.773	97	68	2	11	104	18	113	2.96e-09	64.1	tig00005322-10-6493790	207741	208994	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	GT	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoB	Aved_18-Q3-R54-62_MAXAC.105_03729	3729	23.353	334	232	10	9	327	2	326	8.54e-24	105	tig00005322-10-6493790	211112	212137	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	MOD	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoN	Aved_18-Q3-R54-62_MAXAC.105_03735	3735	24.335	263	166	7	9	269	2	233	1.04e-67	217	tig00005322-10-6493790	215935	216798	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	MOD	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoB	Aved_18-Q3-R54-62_MAXAC.105_03739	3739	24.451	319	200	9	28	324	11	310	2.36e-51	177	tig00005322-10-6493790	219229	220224	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	MOD	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoB	Aved_18-Q3-R54-62_MAXAC.105_03741	3741	23.256	258	186	2	66	323	1	246	7.86e-47	163	tig00005322-10-6493790	221230	221973	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	MOD	NA	Aved_18-Q3-R54-62_MAXAC.105
Aved_18-Q3-R54-62_MAXAC.105	2019	exoP	Aved_18-Q3-R54-62_MAXAC.105_03743	3743	22.923	349	228	8	383	723	172	487	1.3e-13	80.9	tig00005322-10-6493790	222188	223888	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV726.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_548;	99.7	1453	JN679161.1.1499 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured Trachelomonas	99	1499	0.168731	MOD	NA	Aved_18-Q3-R54-62_MAXAC.105
Bjer_18-Q3-R1-45_BATAC.230	3729	exoN	Bjer_18-Q3-R1-45_BATAC.230_02859	2859	23.194	263	168	7	9	268	2	233	5.34e-63	206	tig00009630-10-1594380	62628	63539	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	MOD	start	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoB	Bjer_18-Q3-R1-45_BATAC.230_02863	2863	20.118	169	127	2	1	169	1	161	1.73e-09	64.2	tig00009630-10-1594380	65876	66910	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	MOD	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoF	Bjer_18-Q3-R1-45_BATAC.230_02864	2864	24.312	218	146	3	8	225	14	212	1.55e-23	104	tig00009630-10-1594380	66918	67664	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	Prim_GT	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoY	Bjer_18-Q3-R1-45_BATAC.230_02865	2865	29.457	258	149	3	2	226	16	273	5.32e-52	174	tig00009630-10-1594380	67661	68482	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	Prim_GT	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoU	Bjer_18-Q3-R1-45_BATAC.230_02868	2868	23.22	323	214	13	3	310	17	320	1.2e-27	116	tig00009630-10-1594380	70098	71186	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	GT	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoO	Bjer_18-Q3-R1-45_BATAC.230_02870	2870	21.429	294	210	7	10	285	3	293	4.38e-33	129	tig00009630-10-1594380	72260	73165	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	GT	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoN	Bjer_18-Q3-R1-45_BATAC.230_02871	2871	20.482	249	166	7	10	256	6	224	1.43e-32	127	tig00009630-10-1594380	73338	74297	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	MOD	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoB	Bjer_18-Q3-R1-45_BATAC.230_02872	2872	26.646	319	214	6	3	319	2	302	1.11e-57	193	tig00009630-10-1594380	74297	75235	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	MOD	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_BATAC.230	3729	exoM	Bjer_18-Q3-R1-45_BATAC.230_02875	2875	20.557	287	214	8	6	283	5	286	1.45e-36	139	tig00009630-10-1594380	77864	78940	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	ESV2335.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Nitrosomonadaceae,g:Ellin6067,s:midas_s_2335;	96.9	1457	KM823774.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;uncultured bacterium	97.3	1527	0.16120167	GT	NA	Bjer_18-Q3-R1-45_BATAC.230
Bjer_18-Q3-R1-45_MAXAC.004	4006	exoO	Bjer_18-Q3-R1-45_MAXAC.004_01707	1707	23.664	131	97	2	1	129	1	130	3.3e-17	88.4	tig00001276-10-1080800	13749	15236	-	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella	ESV3.1527;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:Ca_Microthrix,s:Ca_Microthrix_parvicella;	100	1523	FPLM01004279.12.1515 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Candidatus Microthrix;metagenome	99.7	1504	NA	GT	start	Bjer_18-Q3-R1-45_MAXAC.004
Bjer_18-Q3-R1-45_MAXAC.004	4006	exoN	Bjer_18-Q3-R1-45_MAXAC.004_01708	1708	22.807	285	177	5	6	275	18	274	2.71e-56	191	tig00001276-10-1080800	15240	16415	+	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella	ESV3.1527;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:Ca_Microthrix,s:Ca_Microthrix_parvicella;	100	1523	FPLM01004279.12.1515 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Candidatus Microthrix;metagenome	99.7	1504	NA	MOD	NA	Bjer_18-Q3-R1-45_MAXAC.004
Bjer_18-Q3-R1-45_MAXAC.004	4006	exoB	Bjer_18-Q3-R1-45_MAXAC.004_01710	1710	25.68	331	214	10	5	325	2	310	1.38e-49	173	tig00001276-10-1080800	17069	18040	+	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella	ESV3.1527;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:Ca_Microthrix,s:Ca_Microthrix_parvicella;	100	1523	FPLM01004279.12.1515 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Candidatus Microthrix;metagenome	99.7	1504	NA	MOD	NA	Bjer_18-Q3-R1-45_MAXAC.004
Bjer_18-Q3-R1-45_MAXAC.004	4006	exoQ	Bjer_18-Q3-R1-45_MAXAC.004_01711	1711	22.742	299	197	6	76	344	97	391	8.63e-12	72.9	tig00001276-10-1080800	18037	19443	+	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella	ESV3.1527;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:Ca_Microthrix,s:Ca_Microthrix_parvicella;	100	1523	FPLM01004279.12.1515 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Candidatus Microthrix;metagenome	99.7	1504	NA	Polymerization	NA	Bjer_18-Q3-R1-45_MAXAC.004
