ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
Aved_18-Q3-R54-62_MAXAC.126	405	icaA	Aved_18-Q3-R54-62_MAXAC.126_02890	2890	21.277	235	164	6	47	269	6	231	1.76e-29	123	tig00004441-10-6364520	276830	277948	+	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__	ESV929.1448;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_764,s:midas_s_929;	100	1448	JN609373.1.1487 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium	98.5	1490	NA	SY	NA	Aved_18-Q3-R54-62_MAXAC.126
Aved_18-Q3-R54-62_MAXAC.248_sub	461	icaA	Aved_18-Q3-R54-62_MAXAC.248_sub_04068	4068	21.007	457	305	9	1	401	9	465	8.71e-59	204	tig00005456-10-5182910	320925	322352	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__;s__	ESV327.1441;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales,f:Kineosporiaceae,g:midas_g_327,s:midas_s_327;	99.9	1441	FPLM01008032.1.1508 Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;uncultured;metagenome	98.3	1508	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.248_sub
Aved_18-Q3-R54-62_MAXAC.248_sub	461	icaB	Aved_18-Q3-R54-62_MAXAC.248_sub_04072	4072	26.712	146	91	5	115	260	224	353	1.1e-24	108	tig00005456-10-5182910	327781	329082	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__;s__	ESV327.1441;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales,f:Kineosporiaceae,g:midas_g_327,s:midas_s_327;	99.9	1441	FPLM01008032.1.1508 Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;uncultured;metagenome	98.3	1508	NA	MOD	NA	Aved_18-Q3-R54-62_MAXAC.248_sub
Aved_18-Q3-R54-62_MAXAC.297	492	icaB	Aved_18-Q3-R54-62_MAXAC.297_01790	1790	20.33	182	128	4	112	285	790	962	1.31e-17	89	tig00008919-10-4700140	259110	262442	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__;s__	ESV137.1441;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_137;	97.4	1443	FPLP01006554.11.1509 Bacteria;Bacteroidota;SJA-28;metagenome	97.3	1501	NA	MOD	start	Aved_18-Q3-R54-62_MAXAC.297
Aved_18-Q3-R54-62_MAXAC.297	492	icaA	Aved_18-Q3-R54-62_MAXAC.297_01792	1792	20.455	484	301	10	5	411	4	480	1.92e-48	177	tig00008919-10-4700140	263554	265035	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__;s__	ESV137.1441;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_137;	97.4	1443	FPLP01006554.11.1509 Bacteria;Bacteroidota;SJA-28;metagenome	97.3	1501	NA	SY	NA	Aved_18-Q3-R54-62_MAXAC.297
Bjer_18-Q3-R1-45_BAT3C.224	666	icaA	Bjer_18-Q3-R1-45_BAT3C.224_02318	2318	27.885	104	66	2	43	139	7	108	0.000546	48.1	tig00000714-10-11330210	482291	483247	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	100	1443	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.7	1495	NA	SY	start	Bjer_18-Q3-R1-45_BAT3C.224
Bjer_18-Q3-R1-45_BAT3C.224	666	icaA	Bjer_18-Q3-R1-45_BAT3C.224_02319	2319	23.767	223	167	3	43	262	2	224	1.56e-39	148	tig00000714-10-11330210	483244	484176	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	100	1443	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.7	1495	NA	SY	NA	Bjer_18-Q3-R1-45_BAT3C.224
Bjer_18-Q3-R1-45_BAT3C.224	666	icaB	Bjer_18-Q3-R1-45_BAT3C.224_02322	2322	21.875	128	81	4	43	169	29	138	6.57e-22	99	tig00000714-10-11330210	486167	487168	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV385.1443;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_385,s:midas_s_385;	100	1443	FPLP01008662.1.1495 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.7	1495	NA	MOD	NA	Bjer_18-Q3-R1-45_BAT3C.224
Bjer_18-Q3-R1-45_BATAC.331	741	icaB	Bjer_18-Q3-R1-45_BATAC.331_00264	264	20.382	157	105	4	92	247	46	183	2.27e-10	65.5	tig00003981-10-4282820	267655	268395	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__	ESV6658.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_6658;	99.6	1446	FPLK01001342.16.1520 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;metagenome	99.3	1505	0.09513241	MOD	start	Bjer_18-Q3-R1-45_BATAC.331
Bjer_18-Q3-R1-45_BATAC.331	741	icaA	Bjer_18-Q3-R1-45_BATAC.331_00268	268	20.67	179	129	5	46	224	1	166	2.96e-12	72.3	tig00003981-10-4282820	271241	272011	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__	ESV6658.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3838,s:midas_s_6658;	99.6	1446	FPLK01001342.16.1520 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;metagenome	99.3	1505	0.09513241	SY	NA	Bjer_18-Q3-R1-45_BATAC.331
Bjer_18-Q3-R1-45_BATAC.43	773	icaA	Bjer_18-Q3-R1-45_BATAC.43_03735	3735	21.788	179	121	5	48	223	2	164	5.2e-18	86.6	tig00858158-10-2205830	97954	98475	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV402.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_364;	99.8	1445	FPLL01005967.15.1517 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	98.7	1503	0.22912572	SY	start	Bjer_18-Q3-R1-45_BATAC.43
Bjer_18-Q3-R1-45_BATAC.43	773	icaB	Bjer_18-Q3-R1-45_BATAC.43_03737	3737	26.897	145	86	5	26	168	11	137	3.55e-24	104	tig00858158-10-2205830	99890	100738	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	ESV402.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_300,s:midas_s_364;	99.8	1445	FPLL01005967.15.1517 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	98.7	1503	0.22912572	MOD	NA	Bjer_18-Q3-R1-45_BATAC.43
Bjer_18-Q3-R1-45_MAXAC.011	808	icaA	Bjer_18-Q3-R1-45_MAXAC.011_01933	1933	27.35	117	82	1	48	161	11	127	3.1e-22	101	tig00199983-10-9104530	698061	698879	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6170.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6170;	98.6	1460	FPLP01010706.9.1526 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99	1518	NA	SY	start	Bjer_18-Q3-R1-45_MAXAC.011
Bjer_18-Q3-R1-45_MAXAC.011	808	icaB	Bjer_18-Q3-R1-45_MAXAC.011_01934	1934	20.312	64	46	1	225	283	1	64	0.00085	42.8	tig00199983-10-9104530	699528	699740	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6170.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6170;	98.6	1460	FPLP01010706.9.1526 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99	1518	NA	MOD	NA	Bjer_18-Q3-R1-45_MAXAC.011
Bjer_18-Q3-R1-45_MAXAC.011	808	icaA	Bjer_18-Q3-R1-45_MAXAC.011_01939	1939	20.952	210	154	3	42	248	11	211	5.95e-38	144	tig00199983-10-9104530	703254	704183	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6170.1458;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6170;	98.6	1460	FPLP01010706.9.1526 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99	1518	NA	SY	NA	Bjer_18-Q3-R1-45_MAXAC.011
Bjer_18-Q3-R1-45_MAXAC.014	819	icaB	Bjer_18-Q3-R1-45_MAXAC.014_03045	3045	20.93	258	165	4	43	272	23	269	1.03e-52	184	tig00013944-10-761410	18353	19897	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV5089.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:Sulfuritalea_hydrogenivorans;	99.9	1460	FPLP01002690.20.1537 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99.5	1518	0.95639247	MOD	start	Bjer_18-Q3-R1-45_MAXAC.014
Bjer_18-Q3-R1-45_MAXAC.014	819	icaA	Bjer_18-Q3-R1-45_MAXAC.014_03046	3046	28.667	150	106	1	3	151	14	163	9.1e-35	131	tig00013944-10-761410	19904	20395	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV5089.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:Sulfuritalea_hydrogenivorans;	99.9	1460	FPLP01002690.20.1537 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99.5	1518	0.95639247	SY	NA	Bjer_18-Q3-R1-45_MAXAC.014
Bjer_18-Q3-R1-45_MAXAC.014	819	icaA	Bjer_18-Q3-R1-45_MAXAC.014_03047	3047	42.537	268	143	6	146	408	3	264	3.39e-72	233	tig00013944-10-761410	20370	21194	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV5089.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:Sulfuritalea_hydrogenivorans;	99.9	1460	FPLP01002690.20.1537 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;metagenome	99.5	1518	0.95639247	SY	NA	Bjer_18-Q3-R1-45_MAXAC.014
Bjer_18-Q3-R1-45_MAXAC.090	870	icaA	Bjer_18-Q3-R1-45_MAXAC.090_01690	1690	30.788	406	276	4	3	406	19	421	6.29e-96	298	tig00000439-10-26518310	2006414	2007682	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY	start	Bjer_18-Q3-R1-45_MAXAC.090
Bjer_18-Q3-R1-45_MAXAC.090	870	icaB	Bjer_18-Q3-R1-45_MAXAC.090_01692	1692	21.622	259	174	5	41	271	79	336	1.68e-43	156	tig00000439-10-26518310	2009055	2010104	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV753.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	MOD	NA	Bjer_18-Q3-R1-45_MAXAC.090
Bjer_18-Q3-R1-45_MAXAC.114	886	icaA	Bjer_18-Q3-R1-45_MAXAC.114_03211	3211	24.176	91	69	0	49	139	3	93	3.96e-16	84.7	tig00005683-10-1103120	79775	80743	+	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__	ESV7058.1478;tax=d:Bacteria,p:Spirochaetes,c:Leptospirae,o:Leptospirales,f:Leptospiraceae,g:Leptospira,s:midas_s_1386;	99.7	1479	FPLP01005991.13.1512 Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;metagenome	98.9	1501	1.6301842	SY	start	Bjer_18-Q3-R1-45_MAXAC.114
Bjer_18-Q3-R1-45_MAXAC.114	886	icaB	Bjer_18-Q3-R1-45_MAXAC.114_03218	3218	20.161	124	84	3	135	258	47	155	2.21e-07	57.4	tig00005683-10-1103120	88088	89020	+	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__	ESV7058.1478;tax=d:Bacteria,p:Spirochaetes,c:Leptospirae,o:Leptospirales,f:Leptospiraceae,g:Leptospira,s:midas_s_1386;	99.7	1479	FPLP01005991.13.1512 Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;metagenome	98.9	1501	1.6301842	MOD	NA	Bjer_18-Q3-R1-45_MAXAC.114
Damh_18-Q3-R51-60_BATAC.249	1073	icaB	Damh_18-Q3-R51-60_BATAC.249_01224	1224	22.152	158	103	6	93	247	45	185	5.74e-08	58.6	tig00008541-10-1019230	19414	20187	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__	ESV108.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_108,s:midas_s_108;	100	1447	FPLP01001942.21.1520 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;metagenome	99.8	1500	NA	MOD	start	Damh_18-Q3-R51-60_BATAC.249
Damh_18-Q3-R51-60_BATAC.249	1073	icaA	Damh_18-Q3-R51-60_BATAC.249_01228	1228	34.579	107	60	4	46	148	11	111	3.03e-05	52	tig00008541-10-1019230	21785	22963	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__	ESV108.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_108,s:midas_s_108;	100	1447	FPLP01001942.21.1520 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;metagenome	99.8	1500	NA	SY	NA	Damh_18-Q3-R51-60_BATAC.249
Damh_18-Q3-R51-60_MAXAC.107	1200	icaB	Damh_18-Q3-R51-60_MAXAC.107_00762	762	23.413	252	155	8	44	281	29	256	1.3e-45	159	tig00002485-10-2405980	203774	204562	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__UBA4417;s__	ESV2768.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_2768;	99.7	1445	HQ609695.1.1490 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;uncultured bacterium	97.3	1490	0.1884939	MOD	start	Damh_18-Q3-R51-60_MAXAC.107_A
Damh_18-Q3-R51-60_MAXAC.107	1200	icaA	Damh_18-Q3-R51-60_MAXAC.107_00763	763	24.528	106	72	2	46	151	1	98	5.08e-08	59.6	tig00002485-10-2405980	204559	205320	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__UBA4417;s__	ESV2768.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_2768;	99.7	1445	HQ609695.1.1490 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;uncultured bacterium	97.3	1490	0.1884939	SY	NA	Damh_18-Q3-R51-60_MAXAC.107_A
