Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
bcsAI	Aved_18-Q3-R54-62_BAT3C.394_01325	Aved_18-Q3-R54-62_BAT3C.394	1325	20.349	344	249	10	120	454	72	399	1.13e-55	203	tig00009713-10-1225350	71602	72969	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	SY
cmc	Aved_18-Q3-R54-62_BAT3C.394_02755	Aved_18-Q3-R54-62_BAT3C.394	2755	27.869	61	42	1	2	60	68	128	2.31e-10	63.1	tig00018168-10-1454070	56923	57315	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	REG
cmc	Aved_18-Q3-R54-62_BAT3C.394_02756	Aved_18-Q3-R54-62_BAT3C.394	2756	22.353	255	174	9	60	295	2	251	1.66e-48	167	tig00018168-10-1454070	57306	58121	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	REG
bcsDI	Aved_18-Q3-R54-62_BAT3C.394_03916	Aved_18-Q3-R54-62_BAT3C.394	3916	33.019	106	68	2	13	118	34	136	1.41e-54	174	tig01608118-10-14295950	482036	482530	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	Export
bcsAI	Aved_18-Q3-R54-62_BAT3C.394_03919	Aved_18-Q3-R54-62_BAT3C.394	3919	45.378	714	366	6	35	735	51	753	0	719	tig01608118-10-14295950	484128	486392	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	SY
bcsBI	Aved_18-Q3-R54-62_BAT3C.394_03920	Aved_18-Q3-R54-62_BAT3C.394	3920	29.335	767	519	12	41	796	34	788	0	921	tig01608118-10-14295950	486433	488802	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	SY
bcsCI	Aved_18-Q3-R54-62_BAT3C.394_03921	Aved_18-Q3-R54-62_BAT3C.394	3921	25.982	866	611	9	22	871	7	858	9.35e-173	558	tig01608118-10-14295950	488809	493125	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	100	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1508	0.0917491	Export
bcsAI	Aved_18-Q3-R54-62_BAT3C.448_00202	Aved_18-Q3-R54-62_BAT3C.448	202	20.8	250	180	8	107	347	1	241	3.76e-09	65.1	tig00011938-10-3263830	222002	223006	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__;s__	ESV3775.1431;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Run-SP154,f:midas_f_27,g:midas_g_3775,s:midas_s_3775;	98.9	1433	FPLP01006773.14.1502 Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;metagenome	98.7	1491	NA	SY
bcsCI	Aved_18-Q3-R54-62_BAT3C.448_01743	Aved_18-Q3-R54-62_BAT3C.448	1743	21.173	392	273	5	337	728	26	381	2.5e-08	65.1	tig00018006-10-2556290	82266	84284	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__;s__	ESV3775.1431;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Run-SP154,f:midas_f_27,g:midas_g_3775,s:midas_s_3775;	98.9	1433	FPLP01006773.14.1502 Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;metagenome	98.7	1491	NA	Export
bcsAI	Aved_18-Q3-R54-62_BAT3C.448_02872	Aved_18-Q3-R54-62_BAT3C.448	2872	20.536	448	294	13	69	478	151	574	5.17e-26	120	tig00020836-10-1427180	134097	136565	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__;s__	ESV3775.1431;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Run-SP154,f:midas_f_27,g:midas_g_3775,s:midas_s_3775;	98.9	1433	FPLP01006773.14.1502 Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;metagenome	98.7	1491	NA	SY
bcsAI	Aved_18-Q3-R54-62_BAT3C.448_04854	Aved_18-Q3-R54-62_BAT3C.448	4854	21.574	343	242	10	110	438	19	348	1.69e-08	63.9	tig00053507-10-856060	26476	27762	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__;s__	ESV3775.1431;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Run-SP154,f:midas_f_27,g:midas_g_3775,s:midas_s_3775;	98.9	1433	FPLP01006773.14.1502 Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;metagenome	98.7	1491	NA	SY
bcsAI	Aved_18-Q3-R54-62_BAT3C.518_02079	Aved_18-Q3-R54-62_BAT3C.518	2079	21.414	481	348	12	100	560	2	472	1.5e-102	329	tig00023167-10-1019570	51391	52884	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV8483.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	97.4	1439	EF594055.1.1468 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	97.1	1475	0.29217008	SY
bgl	Aved_18-Q3-R54-62_BAT3C.518_02817	Aved_18-Q3-R54-62_BAT3C.518	2817	21.397	229	123	7	24	198	27	252	2.55e-19	91.1	tig00374057-10-8991090	205135	207927	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV8483.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	97.4	1439	EF594055.1.1468 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	97.1	1475	0.29217008	Hydrolase
ccp	Aved_18-Q3-R54-62_BAT3C.540_01439	Aved_18-Q3-R54-62_BAT3C.540	1439	20.106	189	126	6	61	227	508	693	0.000529	48.4	tig00000023-10-69002250	1696455	1699961	+	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	REG
ccp	Aved_18-Q3-R54-62_BAT3C.540_02205	Aved_18-Q3-R54-62_BAT3C.540	2205	23.858	197	139	4	62	257	211	397	1e-04	50.3	tig00000023-10-69002250	2624704	2627529	-	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	REG
bcsAI	Aved_18-Q3-R54-62_BAT3C.540_02610	Aved_18-Q3-R54-62_BAT3C.540	2610	20.675	237	156	7	150	372	207	425	5.58e-17	90.9	tig00000023-10-69002250	3117973	3119562	+	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	SY
bcsCI	Aved_18-Q3-R54-62_BAT3C.540_04617	Aved_18-Q3-R54-62_BAT3C.540	4617	20.714	280	212	5	271	542	53	330	3.68e-26	118	tig00000023-10-69002250	5610740	5611915	-	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	Export
bgl	Aved_18-Q3-R54-62_BAT3C.540_05340	Aved_18-Q3-R54-62_BAT3C.540	5340	20.202	99	78	1	105	202	82	180	1.34e-26	110	tig00000023-10-69002250	6557972	6559156	-	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	Hydrolase
bcsAI	Aved_18-Q3-R54-62_BAT3C.540_05373	Aved_18-Q3-R54-62_BAT3C.540	5373	20.724	304	231	3	135	434	44	341	3.96e-21	103	tig00000023-10-69002250	6592548	6594071	-	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	SY
ccp	Aved_18-Q3-R54-62_BAT3C.540_06058	Aved_18-Q3-R54-62_BAT3C.540	6058	20.225	178	126	5	74	245	1077	1244	0.000156	49.9	tig00000449-10-28489590	467381	475777	+	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	REG
ccp	Aved_18-Q3-R54-62_BAT3C.540_07280	Aved_18-Q3-R54-62_BAT3C.540	7280	22.086	163	124	2	38	197	285	447	0.000275	48.8	tig00000449-10-28489590	2050765	2052783	-	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	REG
ccp	Aved_18-Q3-R54-62_BAT3C.540_07386	Aved_18-Q3-R54-62_BAT3C.540	7386	23.077	156	118	2	37	191	141	295	0.000733	47.6	tig00000449-10-28489590	2177797	2180013	+	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	REG
ccp	Aved_18-Q3-R54-62_BAT3C.540_07624	Aved_18-Q3-R54-62_BAT3C.540	7624	23.134	134	99	1	59	192	470	599	0.000489	48	tig00000449-10-28489590	2478524	2480608	-	d__Bacteria;p__Myxococcota;c__UBA727;o__;f__;g__;s__	ESV7079.1480;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:P3OB-42,g:midas_g_6017,s:midas_s_6017;	99.8	1480	EU234271.1.1519 Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42;uncultured bacterium	99.4	1519	0.30156043	REG
bgl	Aved_18-Q3-R54-62_BAT3C.633_00153	Aved_18-Q3-R54-62_BAT3C.633	153	34.091	132	82	1	78	204	33	164	7.9e-42	155	tig00005568-10-7546060	153392	155824	-	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__UBA11034;s__	ESV334.1444;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_120,s:midas_s_334;	99.4	1444	FPLM01006868.11.1512 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;metagenome	99.3	1502	1.7658404	Hydrolase
bgl	Aved_18-Q3-R54-62_BAT3C.633_00707	Aved_18-Q3-R54-62_BAT3C.633	707	27.5	160	107	3	46	204	30	181	4.51e-42	155	tig00005568-10-7546060	729204	731339	+	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__UBA11034;s__	ESV334.1444;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_120,s:midas_s_334;	99.4	1444	FPLM01006868.11.1512 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;metagenome	99.3	1502	1.7658404	Hydrolase
ccp	Aved_18-Q3-R54-62_BAT3C.633_03032	Aved_18-Q3-R54-62_BAT3C.633	3032	30	100	64	2	67	165	30	124	0.000895	47.3	tig00027509-10-1464540	57260	58897	-	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__UBA11034;s__	ESV334.1444;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_120,s:midas_s_334;	99.4	1444	FPLM01006868.11.1512 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;metagenome	99.3	1502	1.7658404	REG
bcsAI	Aved_18-Q3-R54-62_BAT3C.633_03228	Aved_18-Q3-R54-62_BAT3C.633	3228	20.321	187	117	8	147	328	4	163	0.00053	49.3	tig00029471-10-1376440	101136	102143	+	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__UBA11034;s__	ESV334.1444;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_120,s:midas_s_334;	99.4	1444	FPLM01006868.11.1512 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;metagenome	99.3	1502	1.7658404	SY
bcsAI	Aved_18-Q3-R54-62_BAT3C.689_00048	Aved_18-Q3-R54-62_BAT3C.689	48	20.093	214	149	7	141	344	1	202	4.09e-14	80.5	tig00003729-10-8710230	45625	46632	+	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
bcsAI	Aved_18-Q3-R54-62_BAT3C.689_03198	Aved_18-Q3-R54-62_BAT3C.689	3198	20.17	352	251	15	125	465	1	333	2.18e-13	78.2	tig00030316-10-750950	14674	15723	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
bcsAI	Aved_18-Q3-R54-62_BAT3C.689_03287	Aved_18-Q3-R54-62_BAT3C.689	3287	21.212	264	183	8	332	577	3	259	9.33e-10	67	tig00037947-10-742260	29704	30696	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
bcsAI	Aved_18-Q3-R54-62_BAT3C.695_03182	Aved_18-Q3-R54-62_BAT3C.695	3182	21.206	481	343	12	104	555	11	484	2.67e-118	370	tig01616730-10-13334490	515993	517480	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV1267.1442;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_89;	99.2	1446	FPLP01001753.2.1491 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.3	1491	NA	SY
