operon	ID	tig	max	min	seqname	start	end	strand	ProkkaNO	Target_label	Query_label	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2	end_target_plot	start_target_plot
3	EsbW_18-Q3-R4-48_BAT3C.194	tig00003338-10-6811220	537	537	tig00003338-10-6811220	0	1724	1	535	EsbW_18-Q3-R4-48_BAT3C.194_00535	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	NA	NA	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.194	1724	0
3	EsbW_18-Q3-R4-48_BAT3C.194	tig00003338-10-6811220	537	537	tig00003338-10-6811220	1721	2719	1	536	EsbW_18-Q3-R4-48_BAT3C.194_00536	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	NA	NA	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.194	2719	1721
3	EsbW_18-Q3-R4-48_BAT3C.194	tig00003338-10-6811220	537	537	tig00003338-10-6811220	2785	3759	1	537	EsbW_18-Q3-R4-48_BAT3C.194_00537	pmHAS	33.171	205	122	7	439	636	6	202	5.88e-19	95.1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	99.7	1452	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	99.5	1510	0.1837028	SY	start	EsbW_18-Q3-R4-48_BAT3C.194	3391	2803
3	EsbW_18-Q3-R4-48_BAT3C.194	tig00003338-10-6811220	537	537	tig00003338-10-6811220	4322	4894	-1	538	EsbW_18-Q3-R4-48_BAT3C.194_00538	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	NA	NA	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.194	4894	4322
3	EsbW_18-Q3-R4-48_BAT3C.194	tig00003338-10-6811220	537	537	tig00003338-10-6811220	4888	4989	-1	539	EsbW_18-Q3-R4-48_BAT3C.194_00539	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV1424.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	NA	NA	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.194	4989	4888
4	Fred_18-Q3-R57-64_MAXAC.344	tig00000591-10-23971360	1083	1083	tig00000591-10-23971360	0	1205	1	1081	Fred_18-Q3-R57-64_MAXAC.344_01081	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV8789.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_2313;	NA	NA	FPLP01002663.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	NA	NA	NA	NA	NA	Fred_18-Q3-R57-64_MAXAC.344	1205	0
4	Fred_18-Q3-R57-64_MAXAC.344	tig00000591-10-23971360	1083	1083	tig00000591-10-23971360	1195	2235	1	1082	Fred_18-Q3-R57-64_MAXAC.344_01082	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV8789.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_2313;	NA	NA	FPLP01002663.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	NA	NA	NA	NA	NA	Fred_18-Q3-R57-64_MAXAC.344	2235	1195
4	Fred_18-Q3-R57-64_MAXAC.344	tig00000591-10-23971360	1083	1083	tig00000591-10-23971360	2242	3108	-1	1083	Fred_18-Q3-R57-64_MAXAC.344_01083	pmHAS	33.333	210	105	6	436	627	1	193	6.42e-19	94.4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV8789.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_2313;	99.7	1445	FPLP01002663.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.5	1503	0.1626338	SY	start	Fred_18-Q3-R57-64_MAXAC.344	2821	2245
4	Fred_18-Q3-R57-64_MAXAC.344	tig00000591-10-23971360	1083	1083	tig00000591-10-23971360	3105	4244	-1	1084	Fred_18-Q3-R57-64_MAXAC.344_01084	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV8789.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_2313;	NA	NA	FPLP01002663.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	NA	NA	NA	NA	NA	Fred_18-Q3-R57-64_MAXAC.344	4244	3105
4	Fred_18-Q3-R57-64_MAXAC.344	tig00000591-10-23971360	1083	1083	tig00000591-10-23971360	4241	5317	-1	1085	Fred_18-Q3-R57-64_MAXAC.344_01085	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV8789.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_2313;	NA	NA	FPLP01002663.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	NA	NA	NA	NA	NA	Fred_18-Q3-R57-64_MAXAC.344	5317	4241
5	Kalu_18-Q3-R12-55_MAXAC.106v2	tig00000173-10-21988890	1733	1733	tig00000173-10-21988890	0	3071	1	1731	Kalu_18-Q3-R12-55_MAXAC.106v2_01731	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__	ESV4890.1461;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_1196;	NA	NA	JN038290.1.1467 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured Anaerolineaceae bacterium	NA	NA	NA	NA	NA	Kalu_18-Q3-R12-55_MAXAC.106v2	3071	0
5	Kalu_18-Q3-R12-55_MAXAC.106v2	tig00000173-10-21988890	1733	1733	tig00000173-10-21988890	3072	4313	1	1732	Kalu_18-Q3-R12-55_MAXAC.106v2_01732	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__	ESV4890.1461;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_1196;	NA	NA	JN038290.1.1467 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured Anaerolineaceae bacterium	NA	NA	NA	NA	NA	Kalu_18-Q3-R12-55_MAXAC.106v2	4313	3072
5	Kalu_18-Q3-R12-55_MAXAC.106v2	tig00000173-10-21988890	1733	1733	tig00000173-10-21988890	4316	5272	1	1733	Kalu_18-Q3-R12-55_MAXAC.106v2_01733	pmHAS	33.184	223	115	8	160	381	8	197	1.42e-18	94	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__	ESV4890.1461;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_1196;	99.5	1461	JN038290.1.1467 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured Anaerolineaceae bacterium	99.6	1467	0.5598011	SY	start	Kalu_18-Q3-R12-55_MAXAC.106v2	4907	4340
5	Kalu_18-Q3-R12-55_MAXAC.106v2	tig00000173-10-21988890	1733	1733	tig00000173-10-21988890	5341	5646	-1	1734	Kalu_18-Q3-R12-55_MAXAC.106v2_01734	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__	ESV4890.1461;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_1196;	NA	NA	JN038290.1.1467 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured Anaerolineaceae bacterium	NA	NA	NA	NA	NA	Kalu_18-Q3-R12-55_MAXAC.106v2	5646	5341
5	Kalu_18-Q3-R12-55_MAXAC.106v2	tig00000173-10-21988890	1733	1733	tig00000173-10-21988890	5664	6326	-1	1735	Kalu_18-Q3-R12-55_MAXAC.106v2_01735	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__	ESV4890.1461;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_1196;	NA	NA	JN038290.1.1467 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured Anaerolineaceae bacterium	NA	NA	NA	NA	NA	Kalu_18-Q3-R12-55_MAXAC.106v2	6326	5664
6	Ribe_18-Q3-R11-54_MAXAC.269	tig00000386-10-27093100	1313	1313	tig00000386-10-27093100	0	956	1	1311	Ribe_18-Q3-R11-54_MAXAC.269_01311	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	ESV7059.1488;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_7059,f:midas_f_7059,g:midas_g_7059,s:midas_s_7059;	NA	NA	FPLP01008948.11.1520 Bacteria;Planctomycetota;OM190;metagenome	NA	NA	NA	NA	NA	Ribe_18-Q3-R11-54_MAXAC.269	956	0
6	Ribe_18-Q3-R11-54_MAXAC.269	tig00000386-10-27093100	1313	1313	tig00000386-10-27093100	998	2338	1	1312	Ribe_18-Q3-R11-54_MAXAC.269_01312	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	ESV7059.1488;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_7059,f:midas_f_7059,g:midas_g_7059,s:midas_s_7059;	NA	NA	FPLP01008948.11.1520 Bacteria;Planctomycetota;OM190;metagenome	NA	NA	NA	NA	NA	Ribe_18-Q3-R11-54_MAXAC.269	2338	998
6	Ribe_18-Q3-R11-54_MAXAC.269	tig00000386-10-27093100	1313	1313	tig00000386-10-27093100	2426	4333	1	1313	Ribe_18-Q3-R11-54_MAXAC.269_01313	pmHAS	33.19	232	132	7	432	649	335	557	2.34e-15	87	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	ESV7059.1488;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_7059,f:midas_f_7059,g:midas_g_7059,s:midas_s_7059;	89.1	1488	FPLP01008948.11.1520 Bacteria;Planctomycetota;OM190;metagenome	87.3	1510	0.20162238	SY	start	Ribe_18-Q3-R11-54_MAXAC.269	4097	3431
6	Ribe_18-Q3-R11-54_MAXAC.269	tig00000386-10-27093100	1313	1313	tig00000386-10-27093100	4339	7362	-1	1314	Ribe_18-Q3-R11-54_MAXAC.269_01314	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	ESV7059.1488;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_7059,f:midas_f_7059,g:midas_g_7059,s:midas_s_7059;	NA	NA	FPLP01008948.11.1520 Bacteria;Planctomycetota;OM190;metagenome	NA	NA	NA	NA	NA	Ribe_18-Q3-R11-54_MAXAC.269	7362	4339
6	Ribe_18-Q3-R11-54_MAXAC.269	tig00000386-10-27093100	1313	1313	tig00000386-10-27093100	7544	10885	1	1315	Ribe_18-Q3-R11-54_MAXAC.269_01315	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	ESV7059.1488;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_7059,f:midas_f_7059,g:midas_g_7059,s:midas_s_7059;	NA	NA	FPLP01008948.11.1520 Bacteria;Planctomycetota;OM190;metagenome	NA	NA	NA	NA	NA	Ribe_18-Q3-R11-54_MAXAC.269	10885	7544
7	Skiv_18-Q3-R9-52_BATAC.396	tig01148979-10-1755960	6879	6879	tig01148979-10-1755960	0	842	-1	6877	Skiv_18-Q3-R9-52_BATAC.396_06877	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	NA	NA	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	NA	NA	NA	NA	NA	Skiv_18-Q3-R9-52_BATAC.396	842	0
7	Skiv_18-Q3-R9-52_BATAC.396	tig01148979-10-1755960	6879	6879	tig01148979-10-1755960	845	1606	-1	6878	Skiv_18-Q3-R9-52_BATAC.396_06878	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	NA	NA	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	NA	NA	NA	NA	NA	Skiv_18-Q3-R9-52_BATAC.396	1606	845
7	Skiv_18-Q3-R9-52_BATAC.396	tig01148979-10-1755960	6879	6879	tig01148979-10-1755960	1714	4953	1	6879	Skiv_18-Q3-R9-52_BATAC.396_06879	pmHAS	33.971	209	131	7	432	635	536	742	4.7e-22	109	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	SY	start	Skiv_18-Q3-R9-52_BATAC.396	3940	3322
7	Skiv_18-Q3-R9-52_BATAC.396	tig01148979-10-1755960	6879	6879	tig01148979-10-1755960	4953	6815	1	6880	Skiv_18-Q3-R9-52_BATAC.396_06880	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	NA	NA	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	NA	NA	NA	NA	NA	Skiv_18-Q3-R9-52_BATAC.396	6815	4953
7	Skiv_18-Q3-R9-52_BATAC.396	tig01148979-10-1755960	6879	6879	tig01148979-10-1755960	6827	7219	1	6881	Skiv_18-Q3-R9-52_BATAC.396_06881	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	NA	NA	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	NA	NA	NA	NA	NA	Skiv_18-Q3-R9-52_BATAC.396	7219	6827
