operon	ID	tig	max	min	seqname	start	end	strand	ProkkaNO	Target_label	Query_label	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2	end_target_plot	start_target_plot
252	Bjer_18-Q3-R1-45_BATAC.458	tig00001862-10-6955040	263	257	tig00001862-10-6955040	7682	11560	-1	261	Bjer_18-Q3-R1-45_BATAC.458_00261	bcsCII	21.254	1308	895	19	82	1305	14	1270	0	683	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	99.6	1459	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	88.8	1502	0.3719956	Export	NA	Bjer_18-Q3-R1-45_BATAC.458_A	11492	7724
252	Bjer_18-Q3-R1-45_BATAC.458	tig00001862-10-6955040	263	257	tig00001862-10-6955040	11562	12722	-1	262	Bjer_18-Q3-R1-45_BATAC.458_00262	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_A	12722	11562
252	Bjer_18-Q3-R1-45_BATAC.458	tig00001862-10-6955040	263	257	tig00001862-10-6955040	12719	15043	-1	263	Bjer_18-Q3-R1-45_BATAC.458_00263	bcsABII-A	28.778	761	508	12	773	1509	17	767	0	830	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	99.6	1459	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	88.8	1502	0.3719956	SY	NA	Bjer_18-Q3-R1-45_BATAC.458_A	15020	12770
252	Bjer_18-Q3-R1-45_BATAC.458	tig00001862-10-6955040	263	257	tig00001862-10-6955040	15311	15754	-1	264	Bjer_18-Q3-R1-45_BATAC.458_00264	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_A	15754	15311
252	Bjer_18-Q3-R1-45_BATAC.458	tig00001862-10-6955040	263	257	tig00001862-10-6955040	15751	15990	-1	265	Bjer_18-Q3-R1-45_BATAC.458_00265	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_A	15990	15751
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	0	233	-1	1829	Bjer_18-Q3-R1-45_BATAC.458_01829	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	233	0
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	328	1926	-1	1830	Bjer_18-Q3-R1-45_BATAC.458_01830	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	1926	328
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	1931	3619	-1	1831	Bjer_18-Q3-R1-45_BATAC.458_01831	bcsABII-A	46.154	533	281	4	170	700	1	529	0	637	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	99.6	1459	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	88.8	1502	0.3719956	SY	start	Bjer_18-Q3-R1-45_BATAC.458_B	3518	1934
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	3649	4488	-1	1832	Bjer_18-Q3-R1-45_BATAC.458_01832	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	4488	3649
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	4485	5318	-1	1833	Bjer_18-Q3-R1-45_BATAC.458_01833	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	5318	4485
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	5326	5502	-1	1834	Bjer_18-Q3-R1-45_BATAC.458_01834	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	5502	5326
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	5515	7317	-1	1835	Bjer_18-Q3-R1-45_BATAC.458_01835	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	7317	5515
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	7277	8923	-1	1836	Bjer_18-Q3-R1-45_BATAC.458_01836	bcsCII	23.518	523	378	8	791	1305	18	526	2.36e-134	428	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	99.6	1459	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	88.8	1502	0.3719956	Export	NA	Bjer_18-Q3-R1-45_BATAC.458_B	8855	7331
256	Bjer_18-Q3-R1-45_BATAC.458	tig00003241-10-469790	1836	1831	tig00003241-10-469790	8970	11099	-1	1837	Bjer_18-Q3-R1-45_BATAC.458_01837	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4982.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_4982;	NA	NA	FPLP01004017.2.1503 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BATAC.458_B	11099	8970
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	0	890	-1	3728	EsbW_18-Q3-R4-48_BAT3C.485_03728	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	NA	NA	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.485	890	0
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	973	1809	-1	3729	EsbW_18-Q3-R4-48_BAT3C.485_03729	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	NA	NA	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.485	1809	973
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	1806	2879	-1	3730	EsbW_18-Q3-R4-48_BAT3C.485_03730	bcsCII	32.164	342	211	6	982	1305	1	339	5.28e-131	412	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	99.8	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1509	NA	Export	start	EsbW_18-Q3-R4-48_BAT3C.485	2823	1809
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	2888	5365	-1	3731	EsbW_18-Q3-R4-48_BAT3C.485_03731	bcsCII	23.088	667	472	10	313	953	15	666	8.39e-83	295	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	99.8	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1509	NA	Export	NA	EsbW_18-Q3-R4-48_BAT3C.485	4886	2933
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	5317	6063	-1	3732	EsbW_18-Q3-R4-48_BAT3C.485_03732	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	NA	NA	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.485	6063	5317
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	6070	6804	-1	3733	EsbW_18-Q3-R4-48_BAT3C.485_03733	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	NA	NA	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	NA	NA	NA	NA	NA	EsbW_18-Q3-R4-48_BAT3C.485	6804	6070
635	EsbW_18-Q3-R4-48_BAT3C.485	tig00020141-10-609230	3736	3730	tig00020141-10-609230	6773	7900	-1	3734	EsbW_18-Q3-R4-48_BAT3C.485_03734	bcsABII-A	32.172	373	241	4	907	1269	1	371	7.07e-151	469	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PHCI01;s__	ESV901.1450;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:midas_s_901;	99.8	1450	FPLP01005491.16.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;metagenome	98.9	1509	NA	SY	NA	EsbW_18-Q3-R4-48_BAT3C.485	7886	6776
