operon	ID	tig	max	min	seqname	start	end	strand	ProkkaNO	Target_label	Query_label	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2	end_target_plot	start_target_plot
3	Aved_18-Q3-R54-62_BATAC.767	tig00373182-10-29166260	2570	2570	tig00373182-10-29166260	0	347	-1	2568	Aved_18-Q3-R54-62_BATAC.767_02568	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__;g__;s__	ESV1676.1410;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:midas_f_119,g:midas_g_1676,s:midas_s_1676;	NA	NA	FPLP01006585.16.1483 Bacteria;Chloroflexi;Anaerolineae;SBR1031;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_BATAC.767	347	0
3	Aved_18-Q3-R54-62_BATAC.767	tig00373182-10-29166260	2570	2570	tig00373182-10-29166260	344	976	-1	2569	Aved_18-Q3-R54-62_BATAC.767_02569	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__;g__;s__	ESV1676.1410;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:midas_f_119,g:midas_g_1676,s:midas_s_1676;	NA	NA	FPLP01006585.16.1483 Bacteria;Chloroflexi;Anaerolineae;SBR1031;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_BATAC.767	976	344
3	Aved_18-Q3-R54-62_BATAC.767	tig00373182-10-29166260	2570	2570	tig00373182-10-29166260	1297	2865	-1	2570	Aved_18-Q3-R54-62_BATAC.767_02570	crdS	30.769	286	176	8	117	391	65	339	2.13e-13	79.3	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__;g__;s__	ESV1676.1410;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:midas_f_119,g:midas_g_1676,s:midas_s_1676;	99.8	1411	FPLP01006585.16.1483 Bacteria;Chloroflexi;Anaerolineae;SBR1031;metagenome	99	1469	0.3136939	SY	start	Aved_18-Q3-R54-62_BATAC.767	2314	1492
3	Aved_18-Q3-R54-62_BATAC.767	tig00373182-10-29166260	2570	2570	tig00373182-10-29166260	2950	3351	-1	2571	Aved_18-Q3-R54-62_BATAC.767_02571	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__;g__;s__	ESV1676.1410;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:midas_f_119,g:midas_g_1676,s:midas_s_1676;	NA	NA	FPLP01006585.16.1483 Bacteria;Chloroflexi;Anaerolineae;SBR1031;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_BATAC.767	3351	2950
3	Aved_18-Q3-R54-62_BATAC.767	tig00373182-10-29166260	2570	2570	tig00373182-10-29166260	3348	4187	-1	2572	Aved_18-Q3-R54-62_BATAC.767_02572	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__;g__;s__	ESV1676.1410;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:midas_f_119,g:midas_g_1676,s:midas_s_1676;	NA	NA	FPLP01006585.16.1483 Bacteria;Chloroflexi;Anaerolineae;SBR1031;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_BATAC.767	4187	3348
4	Aved_18-Q3-R54-62_MAXAC.030	tig00009033-10-3227410	1410	1410	tig00009033-10-3227410	0	716	1	1408	Aved_18-Q3-R54-62_MAXAC.030_01408	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	NA	NA	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.030	716	0
4	Aved_18-Q3-R54-62_MAXAC.030	tig00009033-10-3227410	1410	1410	tig00009033-10-3227410	843	965	-1	1409	Aved_18-Q3-R54-62_MAXAC.030_01409	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	NA	NA	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.030	965	843
4	Aved_18-Q3-R54-62_MAXAC.030	tig00009033-10-3227410	1410	1410	tig00009033-10-3227410	923	2722	-1	1410	Aved_18-Q3-R54-62_MAXAC.030_01410	crdC	32.208	385	238	7	37	409	225	598	4.13e-159	466	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	PE	start	Aved_18-Q3-R54-62_MAXAC.030	2717	1598
4	Aved_18-Q3-R54-62_MAXAC.030	tig00009033-10-3227410	1410	1410	tig00009033-10-3227410	2835	3422	-1	1411	Aved_18-Q3-R54-62_MAXAC.030_01411	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	NA	NA	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.030	3422	2835
4	Aved_18-Q3-R54-62_MAXAC.030	tig00009033-10-3227410	1410	1410	tig00009033-10-3227410	3477	4541	-1	1412	Aved_18-Q3-R54-62_MAXAC.030_01412	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	NA	NA	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.030	4541	3477
5	Aved_18-Q3-R54-62_MAXAC.057_sub	tig01608263-10-5728240	3505	3505	tig01608263-10-5728240	0	893	-1	3503	Aved_18-Q3-R54-62_MAXAC.057_sub_03503	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV6664.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	NA	NA	KJ807881.1.1474 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.057_sub	893	0
5	Aved_18-Q3-R54-62_MAXAC.057_sub	tig01608263-10-5728240	3505	3505	tig01608263-10-5728240	905	1705	-1	3504	Aved_18-Q3-R54-62_MAXAC.057_sub_03504	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV6664.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	NA	NA	KJ807881.1.1474 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.057_sub	1705	905
5	Aved_18-Q3-R54-62_MAXAC.057_sub	tig01608263-10-5728240	3505	3505	tig01608263-10-5728240	1686	2399	-1	3505	Aved_18-Q3-R54-62_MAXAC.057_sub_03505	crdS	31.053	190	109	9	118	296	53	231	5.91e-07	57	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV6664.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	99.9	1432	KJ807881.1.1474 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.6	1474	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.057_sub	2379	1845
5	Aved_18-Q3-R54-62_MAXAC.057_sub	tig01608263-10-5728240	3505	3505	tig01608263-10-5728240	2403	3725	-1	3506	Aved_18-Q3-R54-62_MAXAC.057_sub_03506	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV6664.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	NA	NA	KJ807881.1.1474 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.057_sub	3725	2403
5	Aved_18-Q3-R54-62_MAXAC.057_sub	tig01608263-10-5728240	3505	3505	tig01608263-10-5728240	3824	4957	1	3507	Aved_18-Q3-R54-62_MAXAC.057_sub_03507	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV6664.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_6664;	NA	NA	KJ807881.1.1474 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.057_sub	4957	3824
6	Aved_18-Q3-R54-62_MAXAC.321	tig00000302-10-25166900	2015	2015	tig00000302-10-25166900	0	575	1	2013	Aved_18-Q3-R54-62_MAXAC.321_02013	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	NA	NA	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.321	575	0
6	Aved_18-Q3-R54-62_MAXAC.321	tig00000302-10-25166900	2015	2015	tig00000302-10-25166900	572	823	1	2014	Aved_18-Q3-R54-62_MAXAC.321_02014	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	NA	NA	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.321	823	572
6	Aved_18-Q3-R54-62_MAXAC.321	tig00000302-10-25166900	2015	2015	tig00000302-10-25166900	823	2289	1	2015	Aved_18-Q3-R54-62_MAXAC.321_02015	crdS	31.783	258	149	9	118	361	50	294	2.17e-19	97.8	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.321	1705	973
6	Aved_18-Q3-R54-62_MAXAC.321	tig00000302-10-25166900	2015	2015	tig00000302-10-25166900	2472	2834	1	2016	Aved_18-Q3-R54-62_MAXAC.321_02016	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	NA	NA	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.321	2834	2472
6	Aved_18-Q3-R54-62_MAXAC.321	tig00000302-10-25166900	2015	2015	tig00000302-10-25166900	2835	3182	-1	2017	Aved_18-Q3-R54-62_MAXAC.321_02017	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	NA	NA	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.321	3182	2835
7	Aved_18-Q3-R54-62_MAXAC.457	tig01608361-10-3959370	4647	4647	tig01608361-10-3959370	0	1556	1	4645	Aved_18-Q3-R54-62_MAXAC.457_04645	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA1135;o__;f__;g__;s__	ESV7377.1479;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2104,s:midas_s_7377;	NA	NA	JQ580347.1.1504 Bacteria;Planctomycetota;OM190;uncultured planctomycete	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.457	1556	0
7	Aved_18-Q3-R54-62_MAXAC.457	tig01608361-10-3959370	4647	4647	tig01608361-10-3959370	1754	2476	1	4646	Aved_18-Q3-R54-62_MAXAC.457_04646	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA1135;o__;f__;g__;s__	ESV7377.1479;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2104,s:midas_s_7377;	NA	NA	JQ580347.1.1504 Bacteria;Planctomycetota;OM190;uncultured planctomycete	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.457	2476	1754
7	Aved_18-Q3-R54-62_MAXAC.457	tig01608361-10-3959370	4647	4647	tig01608361-10-3959370	2524	4458	-1	4647	Aved_18-Q3-R54-62_MAXAC.457_04647	crdC	33.924	395	227	10	41	409	252	638	9.69e-137	411	d__Bacteria;p__Planctomycetota;c__UBA1135;o__;f__;g__;s__	ESV7377.1479;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2104,s:midas_s_7377;	80.7	1487	JQ580347.1.1504 Bacteria;Planctomycetota;OM190;uncultured planctomycete	91.3	1510	0.23668095	PE	start	Aved_18-Q3-R54-62_MAXAC.457	4438	3280
7	Aved_18-Q3-R54-62_MAXAC.457	tig01608361-10-3959370	4647	4647	tig01608361-10-3959370	4657	5037	-1	4648	Aved_18-Q3-R54-62_MAXAC.457_04648	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA1135;o__;f__;g__;s__	ESV7377.1479;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2104,s:midas_s_7377;	NA	NA	JQ580347.1.1504 Bacteria;Planctomycetota;OM190;uncultured planctomycete	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.457	5037	4657
7	Aved_18-Q3-R54-62_MAXAC.457	tig01608361-10-3959370	4647	4647	tig01608361-10-3959370	5034	5471	-1	4649	Aved_18-Q3-R54-62_MAXAC.457_04649	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__UBA1135;o__;f__;g__;s__	ESV7377.1479;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_2104,s:midas_s_7377;	NA	NA	JQ580347.1.1504 Bacteria;Planctomycetota;OM190;uncultured planctomycete	NA	NA	NA	NA	NA	Aved_18-Q3-R54-62_MAXAC.457	5471	5034
8	Bjer_18-Q3-R1-45_BAT3C.93	tig00200013-10-7633590	1365	1365	tig00200013-10-7633590	0	773	-1	1363	Bjer_18-Q3-R1-45_BAT3C.93_01363	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__GCA-2748155;s__	ESV5.1442;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_5;	NA	NA	FPLP01006639.16.1516 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Tetrasphaera;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BAT3C.93	773	0
8	Bjer_18-Q3-R1-45_BAT3C.93	tig00200013-10-7633590	1365	1365	tig00200013-10-7633590	826	1563	-1	1364	Bjer_18-Q3-R1-45_BAT3C.93_01364	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__GCA-2748155;s__	ESV5.1442;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Intrasporangiaceae,g:Tetrasphaera,s:midas_s_5;	NA	NA	FPLP01006639.16.1516 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Tetrasphaera;metagenome	NA	NA	NA	NA	NA	Bjer_18-Q3-R1-45_BAT3C.93	1563	826
