ID	operon	Query_label	Target_label	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function	operon_place	ID2
Aved_18-Q3-R54-62_BATAC.241	18	epsH	Aved_18-Q3-R54-62_BATAC.241_02607	2607	21.951	82	56	2	6	84	3	79	2e-15	76.4	tig00373145-10-5357490	135285	135542	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Fen-999;s__	ESV5535.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:midas_g_5535,s:midas_s_5535;	99.9	1460	FPLP01001065.18.1535 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;uncultured;metagenome	99.9	1518	NA	SY	.	Aved_18-Q3-R54-62_BATAC.241
Aved_18-Q3-R54-62_BATAC.392	22	epsJ	Aved_18-Q3-R54-62_BATAC.392_02381	2381	26.087	230	154	6	3	220	24	249	3.91e-50	175	tig00006180-10-5375090	519605	520630	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	SY	start	Aved_18-Q3-R54-62_BATAC.392
Aved_18-Q3-R54-62_BATAC.392	22	epsH	Aved_18-Q3-R54-62_BATAC.392_02382	2382	23.6	250	168	7	4	248	11	242	8.26e-37	140	tig00006180-10-5375090	520659	521603	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	SY	.	Aved_18-Q3-R54-62_BATAC.392
Aved_18-Q3-R54-62_BATAC.392	22	epsJ	Aved_18-Q3-R54-62_BATAC.392_02388	2388	24.803	254	174	7	1	253	9	246	2.15e-57	193	tig00006180-10-5375090	527878	528804	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	SY	.	Aved_18-Q3-R54-62_BATAC.392
Aved_18-Q3-R54-62_BATAC.558	25	epsJ	Aved_18-Q3-R54-62_BATAC.558_04741	4741	38.554	83	50	1	3	85	6	87	5.34e-23	103	tig00376017-10-3437900	265468	266472	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	SY	start	Aved_18-Q3-R54-62_BATAC.558
Aved_18-Q3-R54-62_BATAC.558	25	epsH	Aved_18-Q3-R54-62_BATAC.558_04747	4747	24.107	112	71	7	6	110	8	112	0.000143	46.5	tig00376017-10-3437900	270939	271286	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	SY	.	Aved_18-Q3-R54-62_BATAC.558
Aved_18-Q3-R54-62_BATAC.570	27	epsH	Aved_18-Q3-R54-62_BATAC.570_00055	55	22.957	257	177	4	5	255	6	247	1.44e-54	184	tig00002555-10-12345210	60660	61424	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__UBA3361;s__	ESV2315.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Hydrogenophilaceae,g:midas_g_1040,s:midas_s_1040;	99.9	1449	FJ660557.1.1488 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;uncultured;uncultured bacterium	99.6	1488	0.086518064	SY	start	Aved_18-Q3-R54-62_BATAC.570_A
Aved_18-Q3-R54-62_BATAC.570	27	epsJ	Aved_18-Q3-R54-62_BATAC.570_00056	56	25.498	251	167	6	4	253	7	238	6.22e-40	146	tig00002555-10-12345210	61421	62143	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__UBA3361;s__	ESV2315.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Hydrogenophilaceae,g:midas_g_1040,s:midas_s_1040;	99.9	1449	FJ660557.1.1488 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;uncultured;uncultured bacterium	99.6	1488	0.086518064	SY	.	Aved_18-Q3-R54-62_BATAC.570_A
Aved_18-Q3-R54-62_BATAC.570	29	epsH	Aved_18-Q3-R54-62_BATAC.570_00268	268	28.571	70	50	0	1	70	1	70	2.11e-18	85.3	tig00002555-10-12345210	264615	264980	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__UBA3361;s__	ESV2315.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Hydrogenophilaceae,g:midas_g_1040,s:midas_s_1040;	99.9	1449	FJ660557.1.1488 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;uncultured;uncultured bacterium	99.6	1488	0.086518064	SY	start	Aved_18-Q3-R54-62_BATAC.570_B
Aved_18-Q3-R54-62_BATAC.570	29	epsJ	Aved_18-Q3-R54-62_BATAC.570_00269	269	23.684	76	55	2	161	234	29	103	1.63e-07	55.6	tig00002555-10-12345210	264977	265378	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__UBA3361;s__	ESV2315.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Hydrogenophilaceae,g:midas_g_1040,s:midas_s_1040;	99.9	1449	FJ660557.1.1488 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;uncultured;uncultured bacterium	99.6	1488	0.086518064	SY	.	Aved_18-Q3-R54-62_BATAC.570_B
Aved_18-Q3-R54-62_BATAC.570	29	epsJ	Aved_18-Q3-R54-62_BATAC.570_00270	270	24.883	213	137	4	6	218	6	195	9.02e-44	155	tig00002555-10-12345210	265371	266054	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__UBA3361;s__	ESV2315.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Hydrogenophilaceae,g:midas_g_1040,s:midas_s_1040;	99.9	1449	FJ660557.1.1488 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;uncultured;uncultured bacterium	99.6	1488	0.086518064	SY	.	Aved_18-Q3-R54-62_BATAC.570_B
Aved_18-Q3-R54-62_BATAC.616	40	epsJ	Aved_18-Q3-R54-62_BATAC.616_00221	221	20.377	265	186	8	1	249	1	256	2.12e-38	144	tig00005972-10-3328790	213688	214680	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__GCA-2699445;g__;s__	ESV625.1445;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_625;	93.1	1451	CP015079.2187773.2189286 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis FR1436	92.5	1523	0.16540223	SY	start	Aved_18-Q3-R54-62_BATAC.616_A
Aved_18-Q3-R54-62_BATAC.616	40	epsH	Aved_18-Q3-R54-62_BATAC.616_00226	226	22.222	225	158	8	1	220	1	213	4.62e-28	117	tig00005972-10-3328790	219852	220877	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__GCA-2699445;g__;s__	ESV625.1445;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_625;	93.1	1451	CP015079.2187773.2189286 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis FR1436	92.5	1523	0.16540223	SY	.	Aved_18-Q3-R54-62_BATAC.616_A
Aved_18-Q3-R54-62_BATAC.616	42	epsH	Aved_18-Q3-R54-62_BATAC.616_00756	756	21.03	233	163	10	8	234	5	222	4.39e-21	97.3	tig00007403-10-5397180	396415	397314	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__GCA-2699445;g__;s__	ESV625.1445;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_625;	93.1	1451	CP015079.2187773.2189286 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis FR1436	92.5	1523	0.16540223	SY	start	Aved_18-Q3-R54-62_BATAC.616_B
Aved_18-Q3-R54-62_BATAC.616	42	epsJ	Aved_18-Q3-R54-62_BATAC.616_00759	759	20.557	287	209	5	2	285	15	285	1.02e-43	159	tig00007403-10-5397180	401378	402535	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__GCA-2699445;g__;s__	ESV625.1445;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_625;	93.1	1451	CP015079.2187773.2189286 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis FR1436	92.5	1523	0.16540223	SY	.	Aved_18-Q3-R54-62_BATAC.616_B
Aved_18-Q3-R54-62_BATAC.851	54	epsH	Aved_18-Q3-R54-62_BATAC.851_03565	3565	25.649	308	203	12	3	301	2	292	4.2e-65	213	tig00005012-10-6570710	505902	506801	-	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV2551.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	97.9	1452	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	97.5	1510	NA	SY	start	Aved_18-Q3-R54-62_BATAC.851
Aved_18-Q3-R54-62_BATAC.851	54	epsJ	Aved_18-Q3-R54-62_BATAC.851_03567	3567	23.009	226	160	6	1	225	41	253	9.69e-47	165	tig00005012-10-6570710	507689	508606	-	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__;g__;s__	ESV2551.1452;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:11-24,f:midas_f_1424,g:midas_g_1424,s:midas_s_1424;	97.9	1452	FPLM01008826.16.1524 Bacteria;Acidobacteriota;Blastocatellia;11-24;metagenome	97.5	1510	NA	SY	.	Aved_18-Q3-R54-62_BATAC.851
Aved_18-Q3-R54-62_MAXAC.030	56	epsJ	Aved_18-Q3-R54-62_MAXAC.030_00312	312	21.818	330	230	10	2	307	1	326	2.47e-42	154	tig00003743-10-8495040	330475	331461	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.030_A
Aved_18-Q3-R54-62_MAXAC.030	56	epsH	Aved_18-Q3-R54-62_MAXAC.030_00319	319	21.888	233	167	5	2	231	40	260	1.69e-44	162	tig00003743-10-8495040	337552	338673	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_A
Aved_18-Q3-R54-62_MAXAC.030	58	epsH	Aved_18-Q3-R54-62_MAXAC.030_00439	439	22.846	267	187	8	5	267	2	253	3.1e-37	141	tig00003743-10-8495040	470952	471905	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.030_B
Aved_18-Q3-R54-62_MAXAC.030	58	epsJ	Aved_18-Q3-R54-62_MAXAC.030_00440	440	20.365	329	230	10	3	330	1724	2021	4.85e-40	156	tig00003743-10-8495040	471987	479180	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_B
Aved_18-Q3-R54-62_MAXAC.030	58	epsJ	Aved_18-Q3-R54-62_MAXAC.030_00443	443	20.345	290	212	9	4	286	7	284	1.56e-39	147	tig00003743-10-8495040	481586	482590	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_B
Aved_18-Q3-R54-62_MAXAC.030	61	epsJ	Aved_18-Q3-R54-62_MAXAC.030_01666	1666	22.609	230	155	10	4	216	1	224	7.13e-27	111	tig00032689-10-260880	2740	3486	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.030_C
Aved_18-Q3-R54-62_MAXAC.030	61	epsJ	Aved_18-Q3-R54-62_MAXAC.030_01668	1668	24.359	78	57	1	26	103	1	76	2.55e-14	73.3	tig00032689-10-260880	3953	4219	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_C
Aved_18-Q3-R54-62_MAXAC.030	61	epsH	Aved_18-Q3-R54-62_MAXAC.030_01669	1669	24.324	111	76	3	6	111	2	109	6.22e-21	92.3	tig00032689-10-260880	4928	5290	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_C
Aved_18-Q3-R54-62_MAXAC.030	61	epsH	Aved_18-Q3-R54-62_MAXAC.030_01673	1673	25.581	86	61	3	33	116	13	97	4.06e-12	68.4	tig00032689-10-260880	6681	7061	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_C
Aved_18-Q3-R54-62_MAXAC.030	61	epsJ	Aved_18-Q3-R54-62_MAXAC.030_01676	1676	24.49	98	65	3	4	95	7	101	7.85e-16	79.1	tig00032689-10-260880	9088	9516	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__	ESV73.1442;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_31;	100	1442	FPLP01006939.12.1511 Bacteria;Bacteroidota;SJA-28;metagenome	99.8	1500	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.030_C
Aved_18-Q3-R54-62_MAXAC.297	74	epsJ	Aved_18-Q3-R54-62_MAXAC.297_01469	1469	22.523	222	156	6	3	219	6	216	7.68e-41	149	tig00008468-10-2563710	206214	207047	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__;s__	ESV137.1441;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_137;	97.4	1443	FPLP01006554.11.1509 Bacteria;Bacteroidota;SJA-28;metagenome	97.3	1501	NA	SY	start	Aved_18-Q3-R54-62_MAXAC.297
Aved_18-Q3-R54-62_MAXAC.297	74	epsJ	Aved_18-Q3-R54-62_MAXAC.297_01475	1475	20.139	288	211	9	4	284	8	283	2.44e-36	138	tig00008468-10-2563710	222143	223099	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__;s__	ESV137.1441;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28,f:midas_f_31,g:midas_g_31,s:midas_s_137;	97.4	1443	FPLP01006554.11.1509 Bacteria;Bacteroidota;SJA-28;metagenome	97.3	1501	NA	SY	.	Aved_18-Q3-R54-62_MAXAC.297
